id_prestamo,edad,ingresos_mensuales_eur,ingresos_conyuge_eur,importe_prestamo_eur,plazo_meses,cuota_mensual_eur,ratio_endeudamiento,ratio_cuota_ingreso,antiguedad_empleo_anos,antiguedad_cliente_anos,num_prestamos_previos,num_prestamos_activos,num_impagos_previos,dias_mora_max_historico,score_credito,score_externo,saldo_medio_cuenta_eur,num_productos_contratados,patrimonio_declarado_eur,num_consultas_buro_6m,tasa_interes_pct,gastos_fijos_mensuales_eur,finalidad,tipo_empleo,regimen_vivienda,nivel_estudios,sector_actividad,tiene_avalista,impago
PRE008251,48,1859.0,0.0,11677,36,350.0,18.8,18.8,3.5,1.7,1.0,2,0,9,701,693,5792.0,4.0,82514,1,7.6,949.0,vivienda,temporal,hipoteca,basico,servicios,no,0
PRE008252,46,3109.0,721.0,9432,120,85.0,2.7,2.2,19.3,1.1,1.0,1,1,27,627,640,3900.0,5.0,66580,1,7.9,1687.0,vivienda,fijo,alquiler,superior,construccion,no,0
PRE008253,35,1767.0,616.0,13091,84,168.0,9.5,7.1,,0.4,1.0,2,0,10,726,700,8123.0,5.0,141024,0,5.6,660.0,vivienda,temporal,alquiler,basico,industria,no,0
PRE008254,62,3697.0,2740.0,6779,12,610.0,16.5,9.5,2.2,0.2,1.0,0,1,24,613,587,1388.0,4.0,91535,1,7.8,1496.0,coche,fijo,propiedad,medio,servicios,no,0
PRE008255,26,2598.0,1046.0,11624,24,523.0,20.1,,8.6,0.5,1.0,1,0,0,758,769,12785.0,6.0,181430,1,5.3,1067.0,consumo,fijo,hipoteca,medio,construccion,no,0
PRE008256,51,1920.0,626.0,11123,120,100.0,5.2,,5.1,0.4,0.0,2,0,10,660,635,4666.0,3.0,77031,2,,636.0,consumo,fijo,propiedad,medio,agrario,si,0
PRE008257,49,3340.0,1017.0,7628,12,687.0,20.5,15.8,1.9,3.4,2.0,0,1,9,678,614,5374.0,3.0,19813,1,9.1,1425.0,coche,fijo,alquiler,basico,servicios,si,0
PRE008258,35,1940.0,1545.0,11548,84,148.0,7.6,4.3,4.9,4.2,3.0,0,0,47,511,462,174.0,2.0,0,3,14.4,792.0,vivienda,fijo,alquiler,medio,servicios,no,0
PRE008259,18,1822.0,1760.0,18228,84,234.0,12.9,6.5,1.2,2.5,2.0,0,1,35,697,683,4255.0,,64194,0,7.0,851.0,consumo,autonomo,hipoteca,superior,servicios,no,0
PRE008260,46,1474.0,1769.0,7057,12,635.0,43.1,,5.5,5.2,2.0,1,0,4,686,745,,5.0,116438,0,4.5,1000.0,vivienda,funcionario,alquiler,superior,publico,no,0
PRE008261,52,1469.0,1012.0,12223,96,138.0,9.4,5.5,,6.5,1.0,1,0,25,603,460,-1089.0,5.0,0,6,8.8,527.0,estudios,temporal,alquiler,superior,servicios,no,1
PRE008262,53,1772.0,803.0,16670,36,500.0,28.2,,8.9,0.2,2.0,1,0,26,824,820,7015.0,3.0,166297,0,4.6,1128.0,coche,fijo,alquiler,superior,construccion,si,0
PRE008263,52,4655.0,3402.0,10310,84,133.0,2.8,1.6,10.9,5.0,0.0,1,0,0,793,764,5221.0,2.0,186559,0,5.0,3066.0,negocio,fijo,alquiler,basico,industria,no,0
PRE008264,34,2370.0,964.0,8837,24,398.0,16.8,11.9,11.7,0.0,0.0,0,0,9,655,640,,4.0,80018,1,9.5,807.0,negocio,fijo,hipoteca,basico,servicios,no,0
PRE008265,45,2841.0,366.0,3535,60,64.0,2.2,2.0,12.0,4.5,1.0,1,0,35,657,676,4600.0,,100055,1,8.3,692.0,consumo,temporal,hipoteca,medio,servicios,si,1
PRE008266,51,3290.0,2238.0,15712,48,354.0,10.7,6.4,0.0,10.4,5.0,1,1,31,537,506,,1.0,18201,0,10.8,1880.0,coche,fijo,propiedad,medio,publico,no,0
PRE008267,70,1487.0,720.0,9464,120,85.0,5.7,3.9,5.0,14.0,2.0,0,2,30,521,464,-400.0,3.0,0,2,10.5,530.0,vivienda,funcionario,alquiler,superior,servicios,no,0
PRE008268,19,2486.0,178.0,4378,96,49.0,2.0,1.8,10.1,3.4,1.0,1,0,1,757,750,2707.0,5.0,165868,0,7.4,429.0,vivienda,fijo,hipoteca,medio,industria,no,0
PRE008269,32,1193.0,234.0,7213,48,162.0,13.6,11.4,4.1,20.0,1.0,1,0,23,502,637,-783.0,2.0,43758,2,9.9,123.0,vivienda,temporal,alquiler,basico,servicios,no,0
PRE008270,31,4056.0,2067.0,18016,84,232.0,5.7,3.8,,18.6,0.0,1,0,12,674,693,5225.0,2.0,100116,2,8.6,1568.0,vivienda,temporal,propiedad,medio,construccion,no,0
PRE008271,24,2744.0,2480.0,4836,24,218.0,7.9,4.2,1.6,9.4,0.0,1,1,43,597,630,4168.0,0.0,125873,0,10.3,548.0,consumo,autonomo,alquiler,superior,servicios,no,0
PRE008272,41,3033.0,1307.0,14209,120,128.0,4.2,2.9,1.9,4.6,2.0,0,0,7,673,752,6963.0,5.0,121018,3,5.4,715.0,coche,fijo,alquiler,medio,agrario,no,0
PRE008273,38,1857.0,1462.0,10213,36,306.0,16.5,9.2,9.3,5.7,,0,0,12,705,612,4227.0,4.0,120530,0,6.5,677.0,coche,autonomo,hipoteca,basico,servicios,no,0
PRE008274,44,1771.0,814.0,9395,36,282.0,15.9,10.9,,1.8,0.0,0,1,6,659,645,,4.0,21822,1,8.0,221.0,coche,temporal,propiedad,basico,construccion,no,0
PRE008275,46,1517.0,0.0,6688,12,602.0,39.7,39.7,5.6,1.7,1.0,0,0,59,550,566,2589.0,5.0,53408,0,9.5,711.0,vivienda,funcionario,alquiler,medio,publico,no,1
PRE008276,48,2278.0,2085.0,7199,12,648.0,28.4,14.8,5.9,1.8,1.0,1,1,11,627,609,2956.0,3.0,15332,3,6.1,1444.0,coche,fijo,hipoteca,basico,publico,no,0
PRE008277,50,2363.0,2047.0,16811,24,756.0,32.0,17.2,2.5,14.1,1.0,2,2,21,544,488,-792.0,2.0,0,1,10.1,1017.0,estudios,temporal,hipoteca,basico,servicios,no,1
PRE008278,48,2638.0,1211.0,21926,96,247.0,9.3,6.4,,1.4,1.0,0,1,50,621,622,3021.0,0.0,62783,4,4.4,941.0,coche,autonomo,propiedad,medio,servicios,no,1
PRE008279,38,3113.0,2210.0,15626,48,352.0,11.3,6.6,1.0,6.8,1.0,2,0,12,710,689,5937.0,,138895,1,2.0,,consumo,autonomo,propiedad,superior,agrario,no,0
PRE008280,54,2683.0,3030.0,51304,60,923.0,34.4,16.2,7.6,5.8,,0,0,0,701,765,5071.0,6.0,115162,0,4.4,1068.0,vivienda,temporal,hipoteca,basico,servicios,no,0
PRE008281,64,2237.0,174.0,31001,120,279.0,12.5,11.6,3.3,22.0,2.0,1,0,23,608,527,,3.0,19199,6,11.4,500.0,negocio,fijo,propiedad,medio,servicios,no,0
PRE008282,18,2836.0,2089.0,5558,48,125.0,4.4,2.5,2.4,16.4,1.0,2,0,8,685,648,4216.0,5.0,172129,1,9.6,519.0,vivienda,fijo,propiedad,superior,industria,no,0
PRE008283,54,1717.0,376.0,18275,84,235.0,13.7,11.2,3.0,8.2,0.0,1,0,5,707,725,5648.0,5.0,197186,3,3.5,954.0,consumo,fijo,alquiler,basico,servicios,si,0
PRE008284,59,2132.0,0.0,9133,12,822.0,38.5,38.5,4.9,1.1,0.0,0,0,60,534,554,,6.0,14282,6,11.0,679.0,consumo,autonomo,propiedad,basico,construccion,si,0
PRE008285,27,2822.0,628.0,3862,72,58.0,2.1,1.7,6.3,1.9,0.0,0,0,3,683,681,7733.0,,128760,0,7.6,821.0,coche,temporal,hipoteca,superior,agrario,no,0
PRE008286,52,2682.0,1243.0,11026,96,124.0,4.6,3.2,9.1,15.8,2.0,0,0,25,516,474,-245.0,2.0,0,0,13.8,1185.0,vivienda,fijo,propiedad,basico,construccion,no,1
PRE008287,32,2633.0,2640.0,28099,12,2529.0,96.0,,4.1,5.8,1.0,0,0,35,467,428,-947.0,2.0,0,0,13.5,1221.0,vivienda,fijo,alquiler,medio,industria,no,1
PRE008288,45,2733.0,0.0,14614,72,219.0,8.0,8.0,5.0,4.6,3.0,0,0,18,750,770,7303.0,3.0,155427,0,10.4,1055.0,consumo,fijo,propiedad,superior,publico,no,0
PRE008289,23,2616.0,1417.0,31034,12,2793.0,106.7,69.2,2.0,7.6,2.0,0,1,56,624,565,3267.0,,0,2,11.5,1170.0,coche,fijo,propiedad,basico,industria,no,0
PRE008290,30,1321.0,348.0,6847,24,308.0,23.3,18.5,4.3,20.1,2.0,0,3,47,524,493,68.0,6.0,0,1,12.2,620.0,vivienda,temporal,propiedad,medio,agrario,no,0
PRE008291,24,1700.0,560.0,14339,120,129.0,7.6,5.7,3.0,16.7,3.0,0,1,34,611,579,1988.0,2.0,38981,2,13.0,834.0,coche,fijo,alquiler,superior,servicios,no,1
PRE008292,29,1946.0,0.0,2626,72,39.0,2.0,,,1.9,2.0,1,0,57,517,444,-1706.0,5.0,0,3,,1052.0,negocio,fijo,hipoteca,medio,industria,no,0
PRE008293,42,5012.0,1159.0,9743,72,146.0,2.9,,1.2,1.0,1.0,0,0,0,850,959,13957.0,11.0,270263,0,2.0,2428.0,consumo,fijo,alquiler,basico,agrario,no,0
PRE008294,29,1910.0,1179.0,9728,96,109.0,5.7,3.5,3.5,17.6,2.0,0,0,18,647,643,-2000.0,3.0,72071,1,,923.0,coche,autonomo,hipoteca,medio,servicios,no,0
PRE008295,52,2990.0,814.0,8277,84,106.0,3.6,2.8,0.6,2.8,2.0,0,0,27,685,660,1579.0,3.0,58042,4,8.7,1726.0,vivienda,funcionario,propiedad,basico,agrario,no,0
PRE008296,27,1924.0,646.0,6483,36,194.0,10.1,7.6,1.6,8.7,0.0,0,0,33,644,692,2586.0,3.0,124511,3,7.4,924.0,vivienda,fijo,propiedad,basico,agrario,no,0
PRE008297,62,,1117.0,7053,84,91.0,3.6,2.5,3.9,18.5,4.0,0,0,25,576,533,208.0,2.0,0,2,11.4,,vivienda,temporal,hipoteca,medio,servicios,no,0
PRE008298,58,1642.0,473.0,21125,36,634.0,38.6,30.0,0.6,6.2,0.0,1,0,33,570,589,20.0,4.0,0,2,9.8,307.0,coche,autonomo,alquiler,medio,servicios,no,0
PRE008299,40,1858.0,1580.0,5268,96,59.0,3.2,1.7,20.7,25.2,0.0,1,0,0,850,857,,10.0,256014,0,3.0,487.0,estudios,temporal,alquiler,medio,servicios,no,0
PRE008300,44,3534.0,1202.0,9598,60,173.0,4.9,3.6,2.1,4.8,1.0,1,2,28,622,591,2580.0,4.0,98978,1,10.0,1712.0,coche,autonomo,alquiler,basico,industria,no,0
PRE008301,36,2158.0,258.0,18341,36,550.0,25.5,22.8,0.1,3.6,,0,4,51,449,353,-790.0,6.0,0,2,,1077.0,negocio,temporal,alquiler,superior,servicios,no,1
PRE008302,35,2912.0,262.0,4456,36,134.0,4.6,4.2,0.3,8.8,,2,1,10,611,615,5081.0,2.0,55959,2,8.2,1592.0,negocio,fijo,alquiler,medio,publico,no,0
PRE008303,46,2643.0,923.0,8998,48,202.0,7.7,5.7,29.7,7.3,0.0,0,1,47,617,525,701.0,4.0,60037,0,,1400.0,negocio,temporal,propiedad,medio,agrario,no,0
PRE008304,18,2924.0,2047.0,12080,96,136.0,4.6,2.7,7.1,3.0,0.0,1,0,18,627,605,1837.0,3.0,34168,3,6.9,1413.0,negocio,fijo,propiedad,basico,construccion,no,1
PRE008305,42,,1406.0,15541,96,175.0,9.7,5.5,2.2,2.5,1.0,1,0,34,761,611,6032.0,4.0,153907,1,,670.0,coche,funcionario,alquiler,medio,construccion,no,0
PRE008306,53,1600.0,1211.0,9584,84,123.0,7.7,4.4,,1.2,1.0,2,1,14,680,627,2156.0,,32770,1,11.0,870.0,consumo,temporal,propiedad,medio,servicios,no,0
PRE008307,41,1277.0,137.0,39579,36,1187.0,92.9,83.9,1.4,1.9,2.0,1,0,26,722,593,4368.0,5.0,117549,1,5.6,491.0,consumo,fijo,alquiler,basico,servicios,no,1
PRE008308,33,2892.0,0.0,12667,36,380.0,13.1,13.1,3.9,8.3,1.0,1,0,25,711,722,5259.0,6.0,64902,0,7.5,1012.0,consumo,funcionario,alquiler,medio,industria,si,0
PRE008309,49,3003.0,1473.0,14998,96,169.0,5.6,3.8,,9.2,0.0,1,0,13,639,688,5208.0,7.0,61065,0,6.5,1130.0,consumo,temporal,propiedad,basico,publico,no,0
PRE008310,40,1981.0,568.0,3963,60,71.0,3.6,2.8,12.8,2.9,,0,0,33,547,449,-448.0,3.0,0,3,7.0,856.0,consumo,fijo,hipoteca,medio,construccion,no,0
PRE008311,24,3008.0,1830.0,13057,36,392.0,13.0,8.1,5.3,4.1,0.0,1,0,28,739,725,5611.0,5.0,72390,0,8.4,,coche,fijo,hipoteca,medio,servicios,si,0
PRE008312,53,1341.0,977.0,10844,24,488.0,36.4,21.0,0.4,6.3,2.0,1,1,26,602,571,1673.0,3.0,17912,2,10.6,877.0,consumo,funcionario,alquiler,basico,construccion,si,0
PRE008313,31,3289.0,1169.0,8372,36,251.0,7.6,5.6,25.3,28.9,1.0,0,1,7,673,670,,,115856,3,5.1,553.0,consumo,temporal,alquiler,basico,servicios,no,0
PRE008314,40,2227.0,416.0,12809,24,576.0,25.9,21.8,0.5,1.7,2.0,2,1,18,617,595,-282.0,3.0,2707,1,8.4,879.0,vivienda,fijo,alquiler,superior,industria,no,0
PRE008315,45,3640.0,2886.0,13960,60,251.0,6.9,3.8,10.0,4.2,0.0,1,0,0,738,761,4783.0,6.0,167457,0,,2038.0,coche,autonomo,propiedad,basico,servicios,no,0
PRE008316,26,2688.0,2345.0,5092,120,46.0,1.7,0.9,7.2,3.0,2.0,0,0,36,626,602,2163.0,1.0,13383,5,9.3,753.0,coche,temporal,alquiler,basico,agrario,no,0
PRE008317,35,1939.0,423.0,4918,36,148.0,7.6,6.2,1.6,6.9,3.0,1,3,18,589,521,666.0,4.0,0,1,9.6,1012.0,consumo,temporal,alquiler,medio,construccion,no,0
PRE008318,28,1837.0,532.0,8655,24,389.0,21.2,16.4,0.8,3.9,2.0,0,1,24,545,576,2383.0,3.0,23181,3,10.3,740.0,negocio,temporal,hipoteca,superior,servicios,no,1
PRE008319,27,1711.0,722.0,13403,36,402.0,23.5,16.5,0.8,5.7,1.0,1,0,29,531,495,802.0,6.0,20826,3,10.7,733.0,coche,temporal,propiedad,medio,servicios,no,1
PRE008320,56,2335.0,1752.0,8893,96,100.0,4.3,2.4,9.7,0.2,1.0,2,2,14,661,619,3975.0,4.0,8983,5,7.0,777.0,consumo,fijo,propiedad,basico,servicios,no,0
PRE008321,31,4892.0,2704.0,13173,60,237.0,4.8,3.1,0.7,9.7,1.0,1,0,24,850,976,,8.0,242648,0,2.1,2222.0,consumo,temporal,alquiler,basico,construccion,no,0
PRE008322,46,2242.0,1028.0,3439,72,52.0,2.3,1.6,1.4,0.7,0.0,1,0,6,682,646,4104.0,5.0,174584,1,,224.0,negocio,fijo,alquiler,medio,servicios,no,0
PRE008323,56,2252.0,119.0,22948,48,516.0,22.9,21.8,13.1,4.5,1.0,0,0,10,656,626,1634.0,1.0,71725,1,9.9,1476.0,consumo,funcionario,propiedad,superior,publico,no,0
PRE008324,39,2204.0,1492.0,8741,120,79.0,3.6,2.1,3.2,1.1,0.0,1,1,4,643,646,5089.0,3.0,64465,1,7.3,787.0,negocio,temporal,alquiler,medio,servicios,si,0
PRE008325,28,2657.0,1130.0,3096,48,70.0,2.6,1.8,6.2,11.9,2.0,1,1,14,596,598,-543.0,2.0,67210,2,9.8,767.0,coche,autonomo,hipoteca,medio,construccion,si,0
PRE008326,35,,104.0,4632,120,42.0,2.3,2.1,2.5,1.1,1.0,0,0,35,696,667,3303.0,2.0,52040,1,6.4,,consumo,fijo,propiedad,medio,servicios,no,0
PRE008327,48,,1208.0,10689,48,241.0,10.1,6.7,14.4,1.3,,0,0,13,694,632,4231.0,3.0,66347,1,5.6,747.0,vivienda,fijo,propiedad,superior,servicios,no,1
PRE008328,21,,699.0,3931,60,71.0,4.8,3.3,1.7,2.0,1.0,0,0,59,486,428,-2000.0,6.0,0,3,10.1,,negocio,fijo,propiedad,medio,industria,no,1
PRE008329,26,1779.0,543.0,17694,48,398.0,22.4,17.1,3.4,3.0,2.0,0,0,32,519,388,-1262.0,4.0,0,1,12.1,935.0,negocio,temporal,propiedad,basico,industria,no,0
PRE008330,48,1646.0,799.0,15952,48,359.0,21.8,14.7,1.9,4.0,2.0,0,0,25,634,677,3152.0,8.0,78464,0,7.4,710.0,estudios,temporal,hipoteca,medio,agrario,si,0
PRE008331,56,3108.0,0.0,8242,48,185.0,6.0,6.0,5.5,11.3,0.0,2,0,3,721,661,4101.0,2.0,124436,2,3.7,631.0,consumo,fijo,alquiler,superior,agrario,no,0
PRE008332,33,,1805.0,12226,48,275.0,10.1,6.1,3.9,11.9,0.0,0,0,22,692,600,2945.0,3.0,96193,1,9.8,1396.0,coche,temporal,hipoteca,medio,industria,no,0
PRE008333,18,5110.0,0.0,32214,120,290.0,5.7,5.7,1.6,2.0,0.0,0,3,22,630,622,2925.0,,37525,2,7.6,824.0,estudios,temporal,hipoteca,medio,servicios,no,1
PRE008334,52,2193.0,1490.0,6564,96,74.0,3.4,2.0,,2.5,1.0,1,1,7,670,673,2758.0,2.0,80712,1,6.9,370.0,coche,funcionario,hipoteca,basico,servicios,si,0
PRE008335,21,3091.0,1262.0,29057,12,2615.0,84.6,60.1,7.3,22.1,3.0,0,0,19,585,534,3227.0,2.0,0,4,9.5,1871.0,consumo,fijo,propiedad,superior,agrario,no,0
PRE008336,42,2911.0,1331.0,12576,48,283.0,9.7,6.7,13.5,6.9,,0,0,7,685,701,5597.0,4.0,132504,3,6.8,1016.0,coche,fijo,hipoteca,medio,industria,no,0
PRE008337,48,3161.0,0.0,14297,96,161.0,5.1,5.1,39.0,3.5,2.0,1,0,14,748,795,5399.0,4.0,161478,0,5.3,1313.0,consumo,funcionario,propiedad,medio,servicios,no,0
PRE008338,69,2730.0,1067.0,6907,72,104.0,3.8,2.7,3.3,1.3,0.0,0,2,16,725,646,5167.0,7.0,67511,1,8.3,494.0,consumo,autonomo,propiedad,superior,servicios,no,0
PRE008339,27,,1388.0,27198,72,408.0,31.9,15.3,2.2,8.4,3.0,0,1,32,546,426,-1556.0,3.0,0,4,9.8,628.0,negocio,temporal,alquiler,medio,publico,no,0
PRE008340,29,3163.0,533.0,8820,60,159.0,5.0,4.3,2.0,4.0,,1,1,23,573,545,2059.0,4.0,36113,3,9.6,564.0,consumo,funcionario,hipoteca,superior,agrario,no,0
PRE008341,28,1893.0,0.0,11467,72,172.0,9.1,9.1,1.9,1.7,3.0,0,3,50,593,443,-1480.0,2.0,32041,0,9.7,613.0,consumo,funcionario,hipoteca,medio,publico,no,0
PRE008342,33,2482.0,1474.0,13457,36,404.0,16.3,10.2,4.2,6.2,1.0,1,0,15,810,835,8408.0,7.0,199281,0,2.5,248.0,consumo,autonomo,hipoteca,basico,servicios,no,0
PRE008343,36,1428.0,469.0,17170,60,309.0,21.6,16.3,1.5,8.7,2.0,1,0,19,589,565,-667.0,6.0,0,2,11.6,595.0,vivienda,autonomo,propiedad,medio,servicios,no,0
PRE008344,52,2174.0,1754.0,6046,12,544.0,25.0,13.8,6.9,10.2,2.0,1,0,8,690,618,2886.0,2.0,67747,1,,1374.0,vivienda,fijo,alquiler,superior,construccion,no,0
PRE008345,39,3081.0,1151.0,29095,60,524.0,17.0,12.4,21.2,5.3,4.0,2,0,11,600,627,4529.0,,104180,1,8.0,902.0,consumo,funcionario,alquiler,superior,industria,no,0
PRE008346,29,1507.0,1103.0,14484,84,186.0,12.3,7.1,0.3,5.8,1.0,0,0,22,677,604,4213.0,4.0,83829,0,6.8,448.0,consumo,autonomo,alquiler,basico,servicios,no,0
PRE008347,18,,3182.0,23291,60,419.0,12.4,6.4,3.4,0.5,,0,0,16,686,794,5803.0,4.0,147368,1,3.9,1234.0,consumo,temporal,alquiler,superior,publico,si,0
PRE008348,20,2033.0,1197.0,7462,48,168.0,8.3,5.2,0.8,2.2,3.0,1,3,23,606,452,-2000.0,2.0,17164,2,11.0,1473.0,vivienda,autonomo,hipoteca,medio,servicios,no,1
PRE008349,53,2231.0,0.0,7392,72,111.0,5.0,5.0,0.5,3.0,0.0,2,0,9,667,505,6355.0,5.0,73420,0,7.0,970.0,negocio,fijo,alquiler,medio,servicios,no,0
PRE008350,61,3896.0,622.0,6485,96,73.0,1.9,1.6,12.5,12.2,3.0,0,1,12,690,787,8386.0,4.0,110208,0,8.9,2064.0,consumo,autonomo,propiedad,basico,servicios,no,0
PRE008351,29,2085.0,547.0,14901,84,192.0,9.2,7.3,0.0,16.7,1.0,1,2,13,629,630,3005.0,2.0,43263,1,7.7,890.0,consumo,fijo,hipoteca,basico,agrario,no,0
PRE008352,60,2722.0,836.0,8529,24,384.0,14.1,10.8,2.8,0.5,4.0,0,1,15,595,478,4205.0,1.0,48632,2,11.2,1373.0,vivienda,fijo,alquiler,medio,industria,no,0
PRE008353,35,,613.0,17566,60,316.0,11.9,9.7,4.2,5.0,1.0,0,0,21,552,593,,4.0,50000,5,10.6,764.0,coche,temporal,propiedad,medio,industria,no,1
PRE008354,24,3303.0,750.0,11247,48,253.0,7.7,6.2,,0.9,1.0,0,0,20,758,679,5601.0,4.0,111827,1,7.6,708.0,negocio,fijo,alquiler,basico,servicios,no,0
PRE008355,51,3247.0,812.0,4769,96,54.0,1.7,1.3,1.4,1.5,3.0,2,0,8,686,634,4497.0,4.0,48466,2,9.4,944.0,vivienda,fijo,propiedad,medio,servicios,no,1
PRE008356,39,2368.0,507.0,7872,84,101.0,4.3,,12.9,1.6,0.0,2,0,0,735,794,5365.0,2.0,102960,1,4.6,,consumo,temporal,hipoteca,superior,publico,no,0
PRE008357,33,1791.0,521.0,13178,60,237.0,13.2,10.3,,14.8,1.0,1,0,7,698,787,5899.0,6.0,196487,0,4.5,659.0,negocio,temporal,alquiler,medio,servicios,no,0
PRE008358,44,2179.0,914.0,6029,120,54.0,2.5,1.8,1.1,0.3,1.0,1,0,27,645,619,3678.0,1.0,43534,2,10.2,627.0,negocio,autonomo,propiedad,basico,servicios,no,1
PRE008359,58,2781.0,0.0,6320,120,57.0,2.0,2.0,4.3,0.4,3.0,0,0,12,650,586,2124.0,4.0,26768,2,,1326.0,estudios,temporal,hipoteca,medio,industria,no,0
PRE008360,52,1309.0,0.0,12560,120,113.0,8.6,,3.3,0.2,1.0,0,2,35,480,386,-1593.0,2.0,0,4,13.0,393.0,estudios,fijo,alquiler,medio,industria,no,0
PRE008361,53,4632.0,1765.0,16686,60,300.0,6.5,4.7,3.2,1.1,0.0,0,0,16,710,782,4888.0,,163687,0,6.2,2413.0,coche,fijo,hipoteca,superior,construccion,no,0
PRE008362,36,2037.0,1816.0,6394,120,58.0,2.8,1.5,3.2,1.9,0.0,1,0,35,562,470,-1662.0,4.0,0,1,9.3,1142.0,estudios,autonomo,alquiler,superior,servicios,no,0
PRE008363,48,2762.0,1994.0,10347,36,310.0,11.2,6.5,19.1,8.9,1.0,3,1,22,729,656,7442.0,5.0,102103,1,6.4,1153.0,coche,temporal,propiedad,medio,industria,no,0
PRE008364,48,968.0,240.0,21576,24,971.0,100.2,80.3,8.0,3.6,1.0,0,0,30,482,357,,1.0,0,6,13.8,380.0,vivienda,fijo,propiedad,basico,construccion,no,1
PRE008365,27,5915.0,877.0,12474,72,187.0,3.2,2.8,,1.1,0.0,0,0,42,689,752,3052.0,4.0,125169,0,6.9,2345.0,coche,temporal,alquiler,basico,servicios,no,0
PRE008366,33,2070.0,1146.0,17406,96,196.0,9.5,6.1,0.2,6.8,2.0,3,1,31,569,527,2809.0,0.0,45661,2,12.4,444.0,coche,fijo,alquiler,superior,servicios,no,1
PRE008367,47,3057.0,995.0,11125,24,501.0,16.4,12.4,2.4,0.3,1.0,1,0,19,623,642,1796.0,5.0,67407,0,6.0,873.0,coche,funcionario,alquiler,basico,agrario,si,0
PRE008368,27,5207.0,1831.0,10389,12,935.0,18.0,13.3,,1.9,0.0,1,1,11,658,664,5191.0,4.0,56778,2,,1294.0,estudios,fijo,hipoteca,medio,industria,no,0
PRE008369,45,2031.0,1290.0,22533,120,203.0,10.0,6.1,36.8,0.2,0.0,2,0,0,820,897,10647.0,6.0,201609,0,2.6,791.0,negocio,fijo,propiedad,medio,construccion,no,0
PRE008370,59,1880.0,776.0,20997,60,378.0,20.1,,6.6,7.8,0.0,0,1,41,609,580,1658.0,4.0,40268,3,11.0,954.0,consumo,fijo,alquiler,basico,construccion,no,0
PRE008371,30,4095.0,3173.0,22483,12,2023.0,49.4,27.8,8.5,4.0,2.0,2,1,11,654,521,2557.0,2.0,9432,2,10.0,,consumo,fijo,hipoteca,medio,servicios,no,0
PRE008372,34,4988.0,1910.0,6637,36,199.0,4.0,2.9,15.5,13.6,1.0,1,1,11,645,677,2552.0,2.0,70478,1,9.1,1653.0,consumo,fijo,alquiler,medio,servicios,no,0
PRE008373,43,1185.0,469.0,3984,12,359.0,30.2,21.7,6.1,8.9,1.0,0,1,34,620,588,1905.0,1.0,18117,1,,681.0,coche,autonomo,alquiler,medio,servicios,si,0
PRE008374,50,1769.0,1203.0,11430,36,343.0,19.4,11.5,3.3,9.0,1.0,0,0,10,632,653,3415.0,5.0,16072,1,7.3,510.0,coche,fijo,alquiler,medio,agrario,si,0
PRE008375,55,2202.0,870.0,21466,60,386.0,17.5,12.6,0.2,4.6,2.0,0,2,56,461,445,-2000.0,3.0,0,0,13.0,868.0,coche,funcionario,propiedad,superior,publico,no,1
PRE008376,56,2296.0,605.0,16617,24,748.0,32.6,25.8,0.1,2.4,2.0,0,1,1,747,736,,6.0,119616,2,7.0,566.0,coche,temporal,alquiler,basico,servicios,no,0
PRE008377,46,3642.0,1551.0,12133,72,182.0,5.0,3.5,11.4,0.8,1.0,0,0,13,672,579,769.0,3.0,75642,5,8.3,,negocio,autonomo,hipoteca,medio,servicios,no,0
PRE008378,50,1940.0,1100.0,4956,60,89.0,4.6,2.9,6.1,15.1,1.0,2,0,12,675,736,6288.0,5.0,103586,0,5.8,568.0,consumo,autonomo,hipoteca,medio,construccion,no,0
PRE008379,51,2335.0,1041.0,20750,120,187.0,8.0,5.5,4.0,2.5,0.0,0,0,20,656,676,1140.0,3.0,63051,1,9.7,788.0,vivienda,funcionario,propiedad,medio,servicios,no,0
PRE008380,34,1215.0,514.0,11149,60,201.0,16.5,11.6,0.1,6.0,,1,1,19,676,648,,5.0,64008,2,8.6,254.0,vivienda,fijo,alquiler,medio,industria,no,0
PRE008381,45,3017.0,2434.0,9981,48,225.0,7.4,4.1,5.4,7.4,0.0,2,0,7,772,776,8092.0,6.0,172087,0,,1485.0,coche,fijo,propiedad,basico,publico,no,0
PRE008382,67,3341.0,1248.0,13554,120,122.0,3.7,2.7,3.1,4.0,1.0,0,0,25,606,610,3802.0,4.0,6586,1,11.0,,negocio,fijo,hipoteca,basico,servicios,no,0
PRE008383,64,2692.0,0.0,23023,48,518.0,19.2,19.2,1.3,5.8,0.0,2,2,24,625,604,2537.0,2.0,57005,1,11.0,833.0,coche,fijo,alquiler,medio,agrario,no,1
PRE008384,36,2729.0,1038.0,12057,120,109.0,4.0,2.9,5.9,2.6,1.0,1,1,11,709,647,3693.0,5.0,115295,1,6.3,443.0,coche,fijo,hipoteca,basico,construccion,no,1
PRE008385,49,4683.0,1953.0,8231,60,148.0,3.2,2.2,4.0,2.0,0.0,1,0,25,706,696,4602.0,4.0,150636,2,4.5,2019.0,consumo,fijo,hipoteca,superior,publico,no,0
