id_estacion,no2_ugm3,no2_max_ugm3,nox_ugm3,pm10_ugm3,pm10_max_ugm3,pm25_ugm3,pm25_max_ugm3,o3_ugm3,o3_max_ugm3,so2_ugm3,co_mgm3,benceno_ugm3,nh3_ugm3,ruido_db,trafico_indice,intensidad_trafico,pct_vehiculos_pesados,densidad_poblacion,dist_industria_km,dist_via_principal_m,superficie_verde_pct,temp_media_c,humedad_pct,viento_kmh,precipitacion_mm,radiacion_solar,altitud_m,num_dias_superacion,entorno
EST007902,28.0,92,52.0,26,64,16,36.0,51.0,72,2.5,0.31,0.48,17.8,55.5,33,10256.0,10.8,1782,9.6,279,32.2,18.6,77.0,14.5,704,339,776,8,interior
EST007903,48.0,140,77.0,36,106,21,41.0,26.0,59,1.1,1.03,1.78,4.1,68.2,72,30505.0,9.9,6399,8.0,57,,15.9,,2.5,222,515,699,30,interior
EST007904,58.0,149,110.0,37,88,25,64.0,24.0,20,3.8,0.83,2.04,0.6,69.7,77,26593.0,11.7,7676,7.4,107,17.5,15.9,74.0,12.5,599,528,93,22,costa
EST007905,24.0,55,34.0,35,100,19,37.0,80.0,153,24.5,,1.44,7.5,53.6,35,11476.0,16.0,20,2.2,381,17.1,18.1,70.0,5.9,712,404,284,58,interior
EST007906,11.0,10,22.0,14,51,5,17.0,81.0,176,7.0,0.21,0.1,15.6,56.6,7,100.0,3.4,20,11.9,395,46.1,15.7,64.0,14.0,672,398,144,5,interior
EST007907,41.0,114,66.0,36,88,26,66.0,51.0,93,15.5,0.72,1.7,6.7,52.6,50,19005.0,9.4,4055,3.1,208,23.9,15.4,50.0,8.1,651,394,564,40,interior
EST007908,22.0,64,43.0,21,46,9,26.0,66.0,109,1.0,0.47,0.9,7.4,49.5,19,5226.0,4.9,1951,5.6,328,20.4,15.6,61.0,,1011,432,111,12,costa
EST007909,37.0,81,57.0,23,46,16,26.0,39.0,70,14.8,0.73,1.15,5.3,49.0,43,18511.0,11.3,3768,6.8,203,9.2,16.8,95.0,11.0,722,357,696,29,costa
EST007910,32.0,76,54.0,32,70,24,54.0,81.0,166,9.5,0.61,1.38,3.1,65.5,46,19908.0,10.0,2335,5.3,114,15.5,18.4,45.0,13.9,894,583,496,29,interior
EST007911,30.0,86,53.0,24,51,17,31.0,46.0,89,3.5,0.47,0.43,2.6,44.9,31,17859.0,5.2,2454,9.2,172,,14.4,67.0,11.1,457,452,514,9,interior
EST007912,43.0,115,69.0,38,91,25,63.0,,115,16.4,0.78,1.64,9.2,66.0,69,19235.0,10.2,4201,5.1,163,13.3,18.6,62.0,9.5,488,393,398,45,interior
EST007913,36.0,103,52.0,26,52,12,17.0,57.0,114,4.0,,0.91,3.3,46.7,60,17620.0,9.2,4138,8.5,183,8.7,18.7,61.0,10.1,724,607,394,14,interior
EST007914,9.0,33,25.0,27,61,21,51.0,53.0,78,19.4,0.31,1.42,4.7,47.0,35,8374.0,10.5,990,5.9,311,17.4,13.5,69.0,21.9,863,332,7,22,costa
EST007915,46.0,133,,26,80,18,48.0,30.0,49,5.7,0.84,1.83,,66.6,74,25827.0,13.1,4671,6.3,9,7.8,19.5,45.0,26.2,296,410,417,13,costa
EST007916,42.0,107,,27,62,12,45.0,51.0,93,8.7,0.51,1.83,5.1,63.9,68,25184.0,13.3,6924,8.6,206,7.2,19.1,68.0,17.9,479,579,447,32,costa
EST007917,,34,21.0,18,50,8,22.0,75.0,149,0.0,0.1,0.1,16.1,46.4,0,235.0,0.0,20,9.4,359,45.8,13.3,,8.5,372,411,642,0,interior
EST007918,36.0,107,68.0,33,95,23,56.0,32.0,92,5.9,0.82,0.98,,57.7,74,24375.0,5.2,4973,6.2,209,5.8,12.9,56.0,14.7,582,414,273,13,costa
EST007919,37.0,105,69.0,35,80,19,38.0,77.0,167,20.7,0.44,2.08,5.0,59.3,59,,14.8,2867,2.3,126,11.7,18.5,59.0,12.4,719,498,90,54,costa
EST007920,36.0,101,,34,74,25,50.0,,92,1.8,0.68,0.77,5.0,62.1,56,26177.0,4.8,3881,3.9,262,11.7,13.3,62.0,17.8,538,549,188,2,costa
EST007921,42.0,128,71.0,24,60,13,25.0,48.0,85,3.9,0.75,1.44,4.6,62.1,62,25492.0,9.5,4674,7.4,217,12.4,11.5,54.0,8.9,711,396,38,8,interior
EST007922,25.0,74,58.0,38,105,23,60.0,66.0,169,22.0,0.63,2.32,7.8,68.1,56,20248.0,11.5,4172,2.2,168,17.6,17.6,58.0,1.0,290,446,131,44,interior
EST007923,31.0,81,76.0,21,48,13,27.0,58.0,102,0.0,0.35,0.65,5.1,62.3,49,21221.0,8.0,4774,8.2,96,9.5,16.8,70.0,13.1,452,343,299,0,costa
EST007924,22.0,46,46.0,20,56,9,23.0,71.0,146,2.2,0.33,0.51,17.5,52.6,19,14082.0,5.5,152,5.5,269,37.5,19.0,71.0,9.3,430,499,285,6,costa
EST007925,38.0,112,56.0,24,55,15,39.0,65.0,97,0.0,0.52,1.21,5.4,60.8,55,14716.0,7.5,4101,10.9,229,16.9,15.2,65.0,13.5,502,461,282,11,costa
EST007926,39.0,113,67.0,20,28,14,35.0,59.0,118,6.2,0.69,0.89,2.2,60.0,77,,,5100,4.8,258,17.0,15.9,72.0,12.0,230,488,826,15,interior
EST007927,55.0,135,95.0,29,66,20,61.0,54.0,78,0.0,,1.49,0.5,67.6,90,40782.0,9.1,7243,8.6,52,0.0,17.8,78.0,,661,616,161,13,costa
EST007928,45.0,82,80.0,32,68,18,50.0,,126,5.6,0.55,1.28,0.5,58.9,66,20727.0,11.1,4283,7.5,177,16.9,16.5,67.0,21.4,368,471,552,16,costa
EST007929,14.0,35,24.0,19,51,9,14.0,73.0,178,0.0,0.1,,20.0,42.9,17,100.0,2.6,20,10.8,431,45.2,16.8,83.0,8.7,273,350,340,0,costa
EST007930,41.0,147,,25,62,18,49.0,52.0,95,0.0,0.79,1.61,,65.3,78,24541.0,8.0,4947,11.4,139,10.7,12.6,68.0,16.8,605,547,405,18,costa
EST007931,21.0,60,47.0,20,29,16,43.0,62.0,116,2.3,0.69,0.39,6.5,51.9,47,10451.0,7.1,4349,13.4,156,18.6,19.2,74.0,,405,512,707,10,costa
EST007932,15.0,57,33.0,23,62,11,28.0,51.0,91,21.3,0.3,0.8,7.6,48.6,37,,13.0,1123,0.4,289,30.2,16.3,50.0,11.6,747,451,263,24,interior
EST007933,20.0,64,,37,87,24,63.0,55.0,85,15.9,0.1,1.18,,52.8,20,11177.0,14.2,1873,1.3,295,20.3,11.1,57.0,12.8,420,570,518,32,interior
EST007934,29.0,97,54.0,33,89,19,59.0,68.0,136,6.4,0.48,1.14,3.2,55.4,26,16785.0,7.8,2124,6.0,307,17.8,14.3,65.0,9.8,514,473,630,19,interior
EST007935,28.0,88,45.0,41,101,22,46.0,55.0,115,33.8,,2.42,3.5,56.6,52,16208.0,16.3,4130,1.7,333,14.8,19.1,83.0,10.1,831,241,407,48,costa
EST007936,12.0,48,19.0,26,45,17,41.0,91.0,177,0.0,0.1,0.1,12.3,52.9,28,3124.0,2.5,301,10.2,456,40.3,17.7,64.0,7.3,690,480,457,10,interior
EST007937,37.0,113,69.0,36,73,23,66.0,46.0,94,15.9,0.58,2.6,,62.0,63,15694.0,13.2,2990,1.9,186,,22.2,64.0,16.9,648,388,215,35,interior
EST007938,2.0,10,3.0,13,33,3,5.0,85.0,163,0.0,0.1,0.1,16.0,42.4,0,100.0,0.0,20,10.4,599,50.2,16.6,,17.1,421,415,3,1,costa
EST007939,49.0,151,81.0,34,84,24,68.0,49.0,81,4.6,,1.31,4.5,58.4,77,29647.0,4.9,5611,8.4,5,0.0,18.8,67.0,13.4,697,426,0,20,interior
EST007940,29.0,99,63.0,29,108,18,43.0,25.0,52,5.7,0.68,1.35,5.4,65.9,60,25264.0,10.7,5262,9.9,133,10.3,14.8,46.0,,641,375,326,10,interior
EST007941,47.0,129,98.0,36,68,22,38.0,37.0,85,0.0,1.01,1.61,0.5,62.1,90,38480.0,9.1,6429,11.6,76,0.0,12.1,,10.4,433,574,191,6,costa
EST007942,,111,46.0,31,57,24,45.0,54.0,76,18.2,,2.62,3.9,,39,16690.0,13.8,3471,0.6,348,12.2,15.4,68.0,12.2,887,267,445,47,costa
EST007943,2.0,10,,13,35,15,20.0,100.0,218,0.4,0.1,0.1,19.4,39.4,3,,2.4,20,11.3,548,43.2,18.0,86.0,14.3,463,435,619,10,costa
EST007944,,98,64.0,34,93,21,57.0,46.0,106,10.8,,0.81,5.9,57.4,29,12258.0,10.0,3241,5.0,241,24.6,17.9,45.0,12.9,610,334,427,22,costa
EST007945,29.0,102,63.0,26,41,15,32.0,59.0,97,0.0,0.63,,,64.8,57,16007.0,5.6,4517,6.4,284,21.6,16.0,,7.9,708,466,266,0,interior
EST007946,18.0,55,33.0,14,21,13,30.0,74.0,163,1.0,,0.74,18.3,,16,,1.5,1078,11.5,547,,18.0,49.0,7.8,551,426,526,4,interior
EST007947,44.0,116,92.0,28,76,22,43.0,46.0,103,2.8,1.14,1.46,1.3,,73,31241.0,8.2,5737,8.2,132,11.8,17.3,55.0,20.7,277,524,322,14,costa
EST007948,31.0,69,,27,61,16,39.0,30.0,54,6.3,0.43,1.03,,51.2,43,8126.0,9.1,2130,7.7,220,14.2,15.2,72.0,12.0,626,455,386,7,costa
EST007949,48.0,120,83.0,37,91,22,49.0,24.0,50,7.2,0.88,1.38,0.5,74.0,91,33263.0,12.7,8788,10.6,59,3.1,22.1,,2.4,644,290,636,12,interior
EST007950,49.0,130,93.0,33,82,21,47.0,61.0,114,2.1,0.94,1.47,3.2,69.8,86,29699.0,8.6,6637,11.6,103,1.4,21.1,75.0,,319,410,632,17,interior
EST007951,49.0,161,92.0,46,110,31,77.0,34.0,90,10.6,1.01,1.4,3.1,60.8,86,,13.5,6972,6.6,5,0.0,17.5,,16.5,366,317,400,29,costa
EST007952,35.0,103,58.0,30,56,16,37.0,62.0,102,11.4,0.57,1.19,5.3,57.2,41,16608.0,,3780,6.1,172,23.5,19.7,50.0,5.2,466,548,340,26,interior
EST007953,2.0,21,3.0,18,25,9,25.0,113.0,222,7.8,0.1,0.1,20.7,40.0,0,100.0,7.0,20,9.5,410,56.3,15.7,56.0,15.5,738,616,203,11,interior
EST007954,35.0,117,,24,61,15,48.0,69.0,109,0.0,0.29,0.66,0.5,58.1,61,17319.0,2.9,2665,11.7,331,7.0,18.5,69.0,12.3,246,491,554,8,interior
EST007955,22.0,82,42.0,35,79,20,47.0,51.0,107,19.7,0.43,1.46,4.2,58.6,49,13889.0,,1965,5.6,236,21.6,17.9,59.0,16.2,533,531,15,39,interior
EST007956,36.0,97,56.0,29,80,12,35.0,76.0,144,21.6,0.48,1.71,4.7,58.4,49,14585.0,15.5,3282,2.7,310,8.7,13.8,85.0,,426,587,601,60,costa
EST007957,2.0,28,3.0,20,45,8,31.0,93.0,173,0.0,,0.1,16.9,,16,100.0,0.6,20,10.7,397,38.1,18.4,51.0,3.3,647,487,677,7,interior
EST007958,17.0,59,19.0,18,42,11,26.0,93.0,186,0.0,0.24,0.1,16.6,47.3,21,100.0,0.2,1878,10.4,272,46.8,20.4,68.0,5.6,458,413,702,1,costa
EST007959,42.0,143,60.0,32,66,19,37.0,54.0,63,19.9,0.67,1.73,5.1,52.7,67,19197.0,13.9,4798,3.1,230,5.7,21.2,73.0,8.9,848,416,524,47,interior
EST007960,26.0,78,41.0,26,43,16,47.0,68.0,109,15.7,0.1,1.08,4.3,43.1,28,16009.0,11.7,1826,3.6,247,28.2,10.4,61.0,11.3,604,345,0,28,interior
EST007961,42.0,143,70.0,38,73,16,49.0,38.0,47,15.0,0.87,2.3,2.1,63.8,69,23621.0,14.3,5215,3.8,215,0.0,19.6,73.0,15.2,611,459,0,31,costa
EST007962,35.0,66,63.0,37,93,18,51.0,38.0,109,21.4,,,1.3,58.3,44,19765.0,15.1,6558,0.2,81,8.8,14.7,77.0,11.8,611,499,0,47,costa
EST007963,41.0,133,74.0,37,97,18,31.0,57.0,97,6.8,0.99,1.26,4.4,58.2,67,23070.0,7.4,6524,7.8,229,5.3,14.3,60.0,10.8,691,390,78,21,interior
EST007964,,90,67.0,14,18,11,37.0,66.0,149,2.0,0.59,1.24,5.9,49.3,50,19529.0,7.1,1449,7.8,388,8.0,19.5,63.0,15.4,567,542,41,3,costa
EST007965,21.0,39,32.0,16,24,14,44.0,75.0,122,0.0,0.1,0.1,17.8,38.3,0,100.0,0.3,20,9.8,385,39.9,15.3,74.0,18.9,264,565,314,0,costa
EST007966,36.0,136,59.0,33,87,21,46.0,61.0,119,31.6,0.45,2.49,9.0,52.5,53,17911.0,20.9,3520,0.7,374,12.2,15.7,70.0,13.9,407,426,465,61,interior
EST007967,31.0,76,49.0,26,65,17,36.0,79.0,165,0.0,0.74,0.44,5.6,54.4,50,21936.0,4.1,3117,9.1,266,11.5,17.7,,14.7,481,549,425,10,costa
EST007968,51.0,144,99.0,35,77,25,59.0,39.0,65,10.0,1.01,1.62,3.5,62.6,82,33786.0,11.6,6897,3.3,9,8.7,21.5,63.0,16.3,620,263,368,32,costa
EST007969,52.0,163,85.0,29,69,14,36.0,,96,4.4,0.93,2.16,5.9,68.1,83,,11.9,6564,9.0,109,10.8,11.9,80.0,15.7,499,352,375,18,costa
EST007970,19.0,37,35.0,28,55,17,42.0,,123,2.0,0.23,0.22,15.7,50.7,26,4725.0,7.2,2416,8.3,454,42.9,15.7,65.0,19.6,702,499,490,13,costa
EST007971,31.0,81,59.0,40,68,28,80.0,71.0,129,21.8,0.48,1.89,3.0,55.9,55,15006.0,14.8,3087,3.1,245,20.8,11.6,64.0,,590,588,124,50,interior
EST007972,9.0,30,25.0,19,61,13,41.0,93.0,194,0.0,0.17,1.09,,45.3,12,,6.9,20,7.7,336,34.0,13.4,,9.6,341,511,315,14,costa
EST007973,24.0,36,40.0,32,99,21,46.0,41.0,92,17.5,0.54,1.56,5.9,54.8,60,15353.0,15.9,3504,3.5,377,9.2,16.4,61.0,12.9,380,398,105,34,interior
EST007974,51.0,156,86.0,42,108,23,73.0,45.0,78,11.9,0.88,1.76,5.3,61.6,71,25564.0,8.4,6495,6.7,59,2.4,12.5,60.0,10.9,431,457,325,37,costa
EST007975,21.0,42,36.0,27,44,18,36.0,58.0,115,15.1,0.42,1.78,3.1,52.2,43,,10.0,5051,5.8,157,15.5,18.6,79.0,7.7,639,397,429,23,costa
EST007976,31.0,79,58.0,37,76,22,52.0,50.0,105,31.4,0.53,,4.5,53.5,48,13808.0,,2499,1.8,142,11.4,13.6,58.0,10.9,769,431,561,57,interior
EST007977,12.0,15,17.0,15,51,10,17.0,86.0,163,0.0,,0.1,,42.1,0,100.0,0.0,20,13.0,552,43.8,18.8,72.0,,580,514,286,0,costa
EST007978,28.0,80,39.0,32,84,23,51.0,75.0,156,15.7,0.71,1.68,6.7,57.9,54,17067.0,,5396,2.5,281,6.7,13.4,,14.9,302,483,280,36,interior
EST007979,44.0,131,,36,87,25,60.0,32.0,59,2.2,0.83,1.56,5.0,64.6,65,23651.0,11.3,5222,3.7,222,13.5,14.9,63.0,8.7,493,255,384,14,interior
EST007980,28.0,58,66.0,32,76,27,73.0,67.0,119,22.1,0.62,2.02,5.5,55.6,39,23589.0,13.4,2480,1.9,167,20.7,15.4,,,524,222,661,47,interior
EST007981,48.0,141,,28,65,14,31.0,47.0,100,5.4,1.02,1.93,4.9,67.6,69,29177.0,12.6,7317,4.4,240,21.3,17.3,64.0,14.7,553,301,752,23,interior
EST007982,36.0,105,69.0,37,87,23,35.0,44.0,59,8.2,0.77,1.65,3.5,60.5,73,22609.0,8.1,4279,4.9,175,10.9,12.8,,10.7,384,375,267,23,costa
EST007983,44.0,130,71.0,30,64,16,49.0,41.0,52,0.0,0.58,0.87,7.5,61.5,59,18750.0,9.2,4043,9.0,136,12.1,19.4,66.0,1.0,432,374,761,12,interior
EST007984,35.0,81,69.0,29,83,18,45.0,50.0,91,7.7,0.43,1.32,7.2,56.7,44,24103.0,9.4,4406,5.2,159,20.9,13.2,81.0,7.7,284,294,269,17,costa
EST007985,31.0,74,53.0,29,76,17,35.0,68.0,143,19.4,0.46,,5.6,45.2,42,2047.0,11.4,1760,4.1,277,42.2,15.0,,4.4,664,562,186,43,interior
EST007986,2.0,12,3.0,9,47,7,8.0,108.0,193,0.0,0.1,0.1,14.9,44.2,9,100.0,0.6,20,8.7,460,55.4,14.8,59.0,9.0,468,429,406,6,interior
EST007987,50.0,134,94.0,25,49,16,32.0,38.0,70,2.1,1.0,1.91,0.5,61.8,90,37109.0,10.1,7489,5.1,186,0.0,13.8,65.0,14.1,577,514,472,14,costa
EST007988,41.0,141,71.0,22,50,14,33.0,28.0,90,0.0,,1.13,4.2,64.5,61,26115.0,3.8,6062,12.1,116,7.9,17.7,95.0,11.3,347,376,416,0,interior
EST007989,35.0,71,58.0,26,55,13,32.0,47.0,80,0.0,0.45,1.09,2.2,55.9,46,19551.0,4.5,3140,5.2,186,17.9,11.7,62.0,17.8,884,366,901,11,costa
EST007990,44.0,134,84.0,20,68,17,47.0,44.0,94,0.0,0.62,0.73,4.0,62.0,59,24198.0,9.8,4126,9.0,265,,17.3,69.0,1.3,558,270,181,5,interior
EST007991,,19,6.0,8,28,5,17.0,88.0,169,0.0,0.1,,16.2,44.1,15,100.0,,80,7.0,538,42.0,16.0,77.0,21.1,386,351,412,0,costa
EST007992,56.0,150,101.0,42,79,25,63.0,,49,10.4,0.92,2.8,,68.2,97,34933.0,12.0,8215,4.0,58,0.0,19.8,56.0,13.1,152,405,0,29,interior
EST007993,53.0,146,,25,77,18,49.0,,101,0.0,0.84,1.12,0.5,62.3,87,30700.0,5.3,4508,10.5,32,9.5,16.7,,,719,557,571,12,costa
EST007994,25.0,55,45.0,40,97,27,66.0,54.0,91,20.9,0.34,1.64,4.4,55.2,42,9495.0,10.5,3311,3.2,300,34.0,17.7,56.0,15.8,616,538,0,52,costa
EST007995,53.0,122,99.0,43,111,25,,28.0,86,11.9,0.99,1.77,,63.4,83,36149.0,10.2,7657,3.0,5,2.2,18.8,71.0,9.2,669,237,303,24,interior
EST007996,21.0,54,29.0,19,49,15,46.0,74.0,138,0.6,0.17,,10.3,48.5,13,4065.0,4.1,80,6.1,418,44.5,17.8,66.0,12.6,429,517,165,0,interior
EST007997,11.0,29,15.0,14,21,7,25.0,77.0,161,0.0,0.18,0.31,11.3,37.6,25,369.0,0.0,657,10.8,530,41.4,16.0,61.0,,419,514,275,0,interior
EST007998,,94,,18,41,9,13.0,63.0,107,0.0,0.29,0.32,3.9,50.2,38,11795.0,3.9,3177,12.0,353,14.4,17.3,85.0,19.0,492,290,674,2,costa
EST007999,,28,21.0,15,39,5,6.0,67.0,109,0.0,0.2,,17.7,48.9,3,104.0,2.1,810,5.8,539,42.0,17.3,64.0,15.7,628,563,582,0,costa
EST008000,21.0,64,31.0,22,57,15,43.0,63.0,117,0.0,,0.42,,51.4,27,8154.0,3.2,1465,9.3,255,44.3,12.1,62.0,7.2,393,551,925,0,interior
EST008001,26.0,75,51.0,22,50,16,47.0,63.0,116,0.1,0.57,0.7,2.9,56.6,52,16649.0,3.3,3841,10.2,137,13.7,19.4,54.0,6.3,418,411,0,10,costa
EST008002,36.0,109,68.0,25,51,17,39.0,,119,17.4,0.68,2.4,6.4,62.0,56,22797.0,14.0,3914,1.5,184,12.5,15.5,,14.0,766,406,725,28,interior
EST008003,44.0,126,78.0,24,51,6,8.0,61.0,119,0.0,0.6,0.74,3.4,59.6,47,,6.5,3540,9.3,245,23.0,16.0,78.0,16.5,364,351,508,10,costa
EST008004,30.0,97,56.0,23,62,17,41.0,74.0,140,12.0,0.49,1.6,,59.3,52,,13.9,3171,4.4,314,6.4,13.7,60.0,,634,520,396,31,interior
EST008005,45.0,119,85.0,42,111,28,76.0,42.0,101,0.1,0.72,1.44,3.6,58.0,86,23391.0,,5693,9.2,151,10.6,11.6,,8.1,268,501,166,14,interior
EST008006,53.0,142,,38,99,27,67.0,44.0,82,12.2,0.9,1.92,4.5,67.2,73,35520.0,12.0,6172,5.3,170,12.6,21.8,44.0,6.6,634,425,108,37,interior
EST008007,33.0,90,53.0,45,113,26,62.0,32.0,81,22.8,0.43,1.56,5.8,53.8,48,21410.0,17.8,4229,3.1,193,3.3,16.3,68.0,12.2,709,427,406,41,costa
EST008008,32.0,88,58.0,41,85,28,76.0,60.0,108,21.8,0.23,1.42,5.9,57.1,34,12465.0,19.1,1739,3.2,355,18.8,18.8,64.0,12.6,606,365,597,60,costa
EST008009,43.0,105,79.0,27,72,16,53.0,47.0,82,0.0,0.7,0.81,8.5,57.0,58,24424.0,5.6,3591,8.0,106,8.4,18.6,76.0,11.0,409,436,368,17,costa
EST008010,21.0,53,,17,43,9,22.0,61.0,113,2.9,0.28,0.14,18.2,55.1,28,100.0,4.8,1326,8.8,322,49.0,14.9,,2.6,680,384,312,10,costa
EST008011,47.0,124,79.0,32,80,23,64.0,48.0,72,6.2,0.81,1.5,1.5,64.7,93,32506.0,10.5,6387,5.6,130,4.0,11.1,79.0,11.4,477,487,685,23,costa
EST008012,30.0,92,53.0,34,81,21,35.0,75.0,114,16.3,0.51,1.01,4.3,60.6,70,11012.0,12.6,2485,5.4,349,23.3,13.3,,13.1,364,504,529,39,interior
EST008013,41.0,103,75.0,33,80,22,48.0,36.0,61,2.5,0.62,1.22,,65.2,81,24926.0,14.3,4918,5.7,81,21.1,20.5,64.0,7.4,404,438,353,24,costa
EST008014,33.0,84,65.0,19,38,12,37.0,47.0,95,1.2,0.68,0.42,4.5,54.8,50,21193.0,11.6,4153,12.5,163,20.0,16.2,63.0,7.0,315,414,914,8,interior
EST008015,22.0,80,30.0,8,10,3,14.0,81.0,133,0.0,0.18,0.1,15.2,39.4,16,5730.0,1.4,2155,12.9,178,47.0,18.9,74.0,12.1,821,438,333,0,costa
EST008016,38.0,88,64.0,26,64,19,34.0,49.0,99,0.0,0.59,0.59,,48.8,45,,9.0,5178,8.2,275,18.0,17.7,68.0,17.6,648,378,870,11,costa
EST008017,63.0,167,109.0,30,83,15,30.0,38.0,68,1.0,1.16,1.71,3.8,,91,41966.0,9.3,7786,9.4,49,8.5,17.4,62.0,,613,328,513,16,costa
EST008018,25.0,50,33.0,23,34,18,41.0,73.0,144,0.0,0.25,0.1,18.9,,34,8887.0,,2363,10.4,297,39.7,15.8,86.0,8.0,545,600,338,16,interior
EST008019,51.0,118,85.0,24,41,20,56.0,50.0,75,9.0,0.61,1.86,,63.1,70,,13.1,6454,7.6,84,9.2,16.7,81.0,20.0,630,535,207,24,costa
EST008020,39.0,104,66.0,50,121,29,70.0,49.0,101,25.4,0.7,2.62,1.1,55.1,68,25279.0,,5408,2.6,190,8.5,16.9,76.0,,521,532,489,60,costa
EST008021,44.0,151,88.0,36,72,19,49.0,38.0,56,4.4,0.94,1.55,,71.6,85,34099.0,8.2,5854,7.2,156,1.8,14.6,82.0,11.7,579,418,0,20,costa
EST008022,25.0,72,52.0,29,66,22,47.0,74.0,124,7.9,,0.45,6.9,47.7,42,10913.0,,3138,5.2,142,20.5,12.3,65.0,6.5,553,344,830,21,interior
EST008023,37.0,105,69.0,36,43,21,70.0,50.0,92,6.8,0.8,1.26,1.7,65.6,65,23341.0,11.9,4090,5.1,145,14.1,13.5,66.0,20.3,291,475,303,30,costa
EST008024,60.0,185,111.0,30,56,19,61.0,47.0,86,8.4,1.05,2.26,2.7,,92,40157.0,10.2,8088,2.6,26,1.3,17.8,65.0,12.3,639,440,387,35,interior
EST008025,14.0,58,19.0,24,47,14,43.0,93.0,163,0.0,0.29,0.15,16.3,51.3,19,2119.0,0.8,980,9.6,430,37.9,16.4,45.0,6.1,957,499,109,0,interior
EST008026,47.0,106,87.0,35,72,24,52.0,53.0,129,6.5,0.7,1.84,1.5,60.8,64,28254.0,8.2,6058,4.6,189,11.9,15.3,68.0,8.6,552,543,405,27,interior
EST008027,14.0,69,21.0,14,13,5,20.0,83.0,201,5.1,0.13,0.43,,49.5,22,1426.0,0.6,465,10.1,378,35.4,16.8,48.0,10.9,450,503,214,2,interior
EST008028,25.0,42,48.0,28,62,20,44.0,60.0,69,11.9,0.36,1.05,6.6,57.7,45,15326.0,9.6,1636,1.1,378,33.0,14.5,69.0,12.3,716,551,505,26,interior
EST008029,36.0,102,,24,55,13,31.0,60.0,100,0.0,0.77,0.69,4.0,53.6,33,14786.0,2.7,3024,9.0,288,22.9,19.2,81.0,,596,384,258,3,costa
EST008030,45.0,145,71.0,41,70,26,59.0,51.0,116,24.4,0.83,2.87,5.3,60.8,60,16833.0,16.7,4375,0.1,215,12.8,14.0,55.0,10.3,499,367,54,55,interior
EST008031,38.0,113,65.0,33,59,20,46.0,65.0,109,21.3,0.63,2.3,8.0,49.4,47,18196.0,13.8,3859,0.7,242,,14.0,65.0,6.8,641,515,247,52,interior
EST008032,37.0,137,55.0,26,55,17,60.0,44.0,102,3.2,0.65,0.51,4.6,57.7,52,15212.0,8.8,4319,8.6,213,20.9,19.1,76.0,1.6,623,478,490,13,interior
EST008033,30.0,99,52.0,30,55,20,44.0,78.0,141,15.6,0.31,1.46,7.1,,42,11667.0,,2773,6.2,367,17.7,21.9,,6.6,764,453,18,45,interior
EST008034,41.0,121,75.0,33,57,21,45.0,37.0,83,3.6,,1.29,0.5,63.3,71,22621.0,11.6,4118,4.2,215,11.5,11.8,,14.4,497,342,588,16,interior
EST008035,40.0,122,63.0,20,54,16,36.0,43.0,58,6.1,,1.05,1.0,55.6,49,21455.0,4.5,4382,7.5,262,16.0,11.6,85.0,14.0,573,444,848,9,costa
EST008036,40.0,120,69.0,35,78,18,,46.0,87,2.9,0.78,1.36,2.4,64.7,70,26023.0,7.4,5295,6.6,212,10.7,15.9,70.0,14.9,579,453,205,14,costa
EST008037,33.0,73,61.0,33,78,17,32.0,52.0,115,20.1,0.83,1.82,5.7,,72,21895.0,10.1,3903,4.8,179,23.6,18.9,55.0,22.1,583,543,143,29,costa
EST008038,43.0,115,81.0,42,95,26,71.0,50.0,37,0.0,0.9,0.98,2.2,68.6,90,31181.0,8.0,6339,5.9,120,0.0,11.9,92.0,,718,377,0,27,interior
EST008039,28.0,70,57.0,42,91,29,61.0,54.0,100,19.1,0.63,,,53.8,67,15621.0,15.6,4547,3.4,146,21.0,15.6,80.0,10.5,601,468,113,29,costa
EST008040,8.0,16,17.0,11,26,10,34.0,86.0,180,0.4,0.1,0.1,,46.8,22,2254.0,0.7,20,8.5,498,,9.4,,3.8,509,487,132,0,interior
EST008041,25.0,85,42.0,30,74,19,54.0,62.0,181,17.1,,1.87,6.7,50.4,35,8319.0,13.4,1309,0.1,356,22.6,20.6,75.0,6.2,555,489,592,42,interior
EST008042,,21,,22,46,9,25.0,51.0,72,0.5,0.1,0.48,,,32,4726.0,5.8,971,6.1,350,31.3,18.9,62.0,10.3,311,295,364,5,costa
EST008043,39.0,59,58.0,37,75,24,,57.0,96,2.8,0.74,1.18,3.4,52.9,66,29040.0,8.2,6801,9.9,219,10.6,11.5,,7.7,368,525,306,24,interior
EST008044,55.0,139,98.0,32,73,22,,42.0,59,12.2,1.01,2.02,3.3,65.6,81,29618.0,10.8,7308,3.0,75,2.7,9.7,75.0,,612,428,8,32,costa
EST008045,31.0,68,36.0,31,66,17,29.0,69.0,133,26.1,0.43,1.26,8.4,52.9,47,10404.0,8.3,1060,1.9,442,24.4,14.4,70.0,15.7,570,391,151,50,costa
EST008046,17.0,40,37.0,7,10,8,19.0,83.0,158,3.1,0.25,0.1,17.3,46.2,12,,4.6,20,8.7,481,36.4,18.8,69.0,11.8,567,448,639,0,interior
