id_zona,ndvi,ndre,ndwi,indice_clorofila_spad,temp_canopia_c,humedad_suelo_pct,indice_estres_hidrico,nitrogeno_foliar_pct,fosforo_suelo_ppm,potasio_suelo_ppm,capturas_trampa_num,dist_foco_plaga_m,horas_humectacion_foliar,tipo_cultivo,fase_fenologica,sistema_riego,tipo_estres_dominante
EST007792,0.46,0.21,0.15,40.4,33.8,20.5,0.54,2.46,15,127,29,157,14.7,maiz,maduracion,goteo,nutricional
EST007793,0.94,0.385,0.4,44.3,14.2,41.1,0.1,3.22,24,207,3,278,7.7,maiz,maduracion,goteo,sin_estres
EST007794,0.78,0.311,0.43,45.0,19.3,49.6,0.24,2.93,18,175,3,328,12.0,horticola,maduracion,goteo,sin_estres
EST007795,0.72,0.231,0.36,40.6,23.5,21.4,0.33,2.66,19,192,0,237,3.3,horticola,floracion,goteo,nutricional
EST007796,0.49,0.193,0.27,33.3,35.0,28.1,0.45,2.87,8,66,32,117,15.1,citricos,vegetativo,aspersion,hidrico
EST007797,0.64,0.271,0.1,45.7,38.0,12.3,0.64,3.22,23,172,13,265,4.0,citricos,vegetativo,secano,hidrico
EST007798,0.65,0.258,0.4,34.6,22.0,33.7,0.28,2.31,9,140,29,155,12.7,horticola,floracion,goteo,nutricional
EST007799,0.54,0.229,0.29,23.1,34.0,27.4,0.53,1.9,13,156,17,199,8.5,maiz,vegetativo,goteo,nutricional
EST007800,0.59,0.283,0.21,31.6,25.7,27.4,0.41,2.81,16,152,25,204,12.5,horticola,floracion,goteo,biotico
EST007801,0.58,0.193,0.08,29.7,29.1,12.6,0.66,2.02,9,107,0,248,7.7,horticola,germinacion,aspersion,hidrico
EST007802,0.32,,0.16,35.5,38.8,13.2,0.63,1.96,13,151,23,156,9.5,vid,floracion,secano,hidrico
EST007803,,0.357,0.21,48.6,30.2,30.4,0.6,3.79,27,236,0,325,7.1,trigo,vegetativo,aspersion,hidrico
EST007804,0.8,0.294,0.16,40.2,35.8,16.5,0.54,,16,177,0,304,3.0,maiz,germinacion,goteo,hidrico
EST007805,0.95,0.338,0.27,47.4,20.7,28.1,0.3,2.48,11,170,0,370,2.0,horticola,germinacion,secano,sin_estres
EST007806,0.88,0.343,0.27,47.1,28.1,26.9,0.47,3.0,20,175,0,381,0.0,citricos,vegetativo,secano,sin_estres
EST007807,0.84,0.357,0.39,48.9,20.7,26.9,0.44,3.34,25,226,4,475,2.4,citricos,vegetativo,secano,sin_estres
EST007808,0.78,0.292,0.18,43.7,27.7,28.8,0.43,2.7,19,148,0,317,,vid,germinacion,goteo,sin_estres
EST007809,0.87,0.401,0.34,53.2,29.4,30.0,0.44,3.26,23,216,12,258,7.0,vid,vegetativo,secano,sin_estres
EST007810,0.71,0.322,0.22,37.7,36.1,21.0,0.55,2.69,16,166,19,184,7.1,vid,maduracion,aspersion,biotico
EST007811,0.6,0.253,0.12,43.3,30.8,13.4,0.59,,17,159,10,210,8.3,maiz,maduracion,secano,hidrico
EST007812,0.77,,0.27,46.5,30.4,23.8,0.49,2.94,19,192,0,340,6.0,vid,vegetativo,goteo,hidrico
EST007813,0.91,0.416,0.49,58.8,14.6,38.0,0.17,3.46,24,220,10,214,11.3,vid,vegetativo,aspersion,sin_estres
EST007814,0.76,0.294,0.36,39.5,29.3,40.6,0.2,2.58,16,162,11,328,9.0,maiz,vegetativo,goteo,nutricional
EST007815,,0.311,0.2,43.2,30.9,22.8,0.57,2.99,14,152,14,282,8.1,trigo,germinacion,secano,hidrico
EST007816,0.95,0.323,0.47,46.7,20.1,46.6,0.17,3.35,17,177,0,340,8.2,trigo,vegetativo,aspersion,sin_estres
EST007817,0.71,0.255,0.58,29.5,17.5,47.8,0.1,2.27,10,85,12,388,10.3,maiz,germinacion,goteo,nutricional
EST007818,0.84,,0.39,52.5,21.1,37.9,0.36,,23,178,11,324,9.3,maiz,floracion,goteo,sin_estres
EST007819,0.81,,0.54,45.0,11.3,34.4,0.29,3.4,20,223,17,224,,trigo,germinacion,secano,biotico
EST007820,0.66,0.298,0.22,46.4,25.5,25.4,0.27,2.89,19,161,21,232,,citricos,vegetativo,secano,biotico
EST007821,0.63,0.196,0.19,34.4,23.8,24.8,0.55,1.55,10,128,17,232,6.3,maiz,floracion,secano,nutricional
EST007822,0.8,0.379,0.28,53.0,27.3,31.7,0.43,3.74,20,213,5,255,10.8,horticola,vegetativo,aspersion,sin_estres
EST007823,0.75,0.298,0.41,45.9,21.3,39.3,0.35,,15,164,16,210,10.5,maiz,floracion,goteo,sin_estres
EST007824,0.64,0.35,-0.1,47.1,38.6,8.8,0.81,3.52,24,205,4,399,1.0,citricos,vegetativo,secano,hidrico
EST007825,0.64,0.315,0.43,43.9,24.7,32.8,0.28,2.97,20,191,22,229,9.5,horticola,floracion,goteo,biotico
EST007826,,0.364,0.18,55.7,23.3,16.4,0.68,3.56,27,191,1,321,6.8,trigo,floracion,secano,hidrico
EST007827,0.82,0.451,0.33,54.7,19.2,40.5,0.22,3.67,26,222,12,449,14.0,maiz,vegetativo,aspersion,sin_estres
EST007828,0.81,0.357,0.37,,21.7,26.5,0.47,3.64,26,211,11,248,7.5,vid,floracion,secano,sin_estres
EST007829,0.91,0.426,0.55,58.7,21.4,38.9,0.21,3.66,27,216,15,242,8.0,citricos,germinacion,secano,sin_estres
EST007830,0.78,0.342,0.37,44.2,22.0,33.0,0.27,2.95,16,210,0,431,2.0,vid,floracion,goteo,sin_estres
EST007831,0.73,0.224,0.34,35.8,22.6,37.7,0.39,1.83,10,81,8,300,9.4,trigo,maduracion,goteo,nutricional
EST007832,0.86,0.32,0.44,44.6,22.5,35.0,0.29,2.6,21,150,12,187,12.9,horticola,floracion,goteo,biotico
EST007833,,0.382,0.55,44.8,19.2,33.4,0.35,2.93,28,212,21,188,14.7,citricos,germinacion,goteo,sin_estres
EST007834,0.78,0.307,0.74,36.4,15.4,43.1,0.0,2.15,16,170,12,243,13.1,trigo,vegetativo,aspersion,biotico
EST007835,0.65,0.339,0.46,43.6,19.2,37.9,0.33,3.04,20,158,27,142,15.8,horticola,floracion,goteo,biotico
EST007836,0.82,0.339,0.5,37.4,20.5,33.1,0.32,2.94,21,199,15,377,9.0,citricos,vegetativo,secano,sin_estres
EST007837,0.95,0.391,0.37,57.6,17.5,29.2,0.35,4.02,33,220,18,197,13.7,trigo,vegetativo,secano,biotico
EST007838,0.66,0.269,0.54,36.2,18.8,30.7,0.19,,10,129,25,186,14.4,maiz,floracion,aspersion,nutricional
EST007839,0.85,0.362,0.44,36.9,21.0,41.1,0.34,2.61,21,234,8,302,10.2,citricos,maduracion,aspersion,sin_estres
EST007840,0.58,0.298,0.16,45.6,40.4,11.1,0.76,2.98,22,157,2,320,0.4,citricos,vegetativo,secano,hidrico
EST007841,,0.37,0.0,,30.4,26.7,0.52,3.66,31,209,0,362,,vid,vegetativo,aspersion,sin_estres
EST007842,0.54,0.293,0.35,41.1,23.2,28.6,0.43,1.85,13,149,22,231,13.5,vid,germinacion,secano,biotico
EST007843,0.78,0.331,0.48,38.4,18.2,35.4,0.21,2.77,13,158,7,243,7.9,citricos,maduracion,goteo,nutricional
EST007844,0.76,0.312,0.48,42.2,27.7,29.7,0.35,3.31,18,162,8,600,6.2,trigo,vegetativo,aspersion,sin_estres
EST007845,0.87,0.386,0.59,38.2,15.8,46.3,0.07,,21,196,6,305,10.9,horticola,germinacion,aspersion,nutricional
EST007846,0.45,0.296,0.25,31.7,25.5,23.5,0.48,,14,165,20,204,11.3,trigo,germinacion,aspersion,nutricional
EST007847,0.78,0.314,0.47,29.9,18.4,36.2,0.18,2.14,13,158,0,287,8.0,citricos,vegetativo,goteo,sin_estres
EST007848,0.71,0.308,0.32,55.1,34.3,26.6,0.69,3.15,17,236,7,213,6.6,trigo,vegetativo,goteo,nutricional
EST007849,0.75,0.306,0.16,47.9,31.6,27.0,0.33,,18,193,4,257,6.7,vid,maduracion,aspersion,sin_estres
EST007850,0.66,0.326,0.32,48.9,23.0,34.3,0.31,2.84,24,168,8,416,10.1,trigo,germinacion,aspersion,nutricional
EST007851,0.69,,0.3,37.5,19.4,17.3,0.57,2.51,11,155,0,463,4.8,vid,germinacion,secano,nutricional
EST007852,0.87,0.385,0.46,,16.5,45.3,0.15,2.74,15,176,7,290,7.9,horticola,germinacion,goteo,sin_estres
EST007853,0.9,0.389,0.36,52.1,26.9,41.6,0.34,3.93,22,224,8,259,7.4,trigo,vegetativo,goteo,sin_estres
EST007854,0.61,0.351,0.46,44.1,27.8,25.2,0.43,3.15,25,167,27,115,17.2,maiz,floracion,secano,biotico
EST007855,0.85,0.368,0.29,50.8,23.2,29.5,0.3,2.93,21,186,14,247,,vid,maduracion,goteo,sin_estres
EST007856,0.74,0.354,0.3,56.7,28.6,19.1,0.45,3.17,23,200,20,326,7.3,citricos,germinacion,secano,biotico
EST007857,0.7,0.28,0.45,33.9,17.9,40.9,0.21,1.71,9,142,9,307,7.4,maiz,vegetativo,goteo,nutricional
EST007858,0.66,0.326,0.31,,29.6,26.2,0.37,2.97,21,214,16,288,5.4,vid,vegetativo,secano,hidrico
EST007859,0.68,0.353,0.36,44.6,28.9,31.3,0.27,2.69,21,177,19,339,8.8,trigo,vegetativo,goteo,biotico
EST007860,0.69,0.213,,38.4,27.0,31.3,0.37,2.48,19,186,14,224,7.2,citricos,vegetativo,aspersion,biotico
EST007861,0.78,0.369,0.33,45.3,31.0,26.2,0.49,3.18,20,212,4,324,4.1,maiz,germinacion,aspersion,hidrico
EST007862,0.83,,0.36,48.3,20.5,33.6,0.34,3.03,22,157,4,297,,maiz,germinacion,goteo,sin_estres
EST007863,0.69,0.373,0.19,52.7,30.3,26.6,0.56,3.38,21,189,11,207,7.7,trigo,floracion,aspersion,sin_estres
EST007864,0.71,0.321,0.29,48.1,26.4,33.6,0.42,3.3,17,193,21,148,13.3,horticola,floracion,aspersion,biotico
EST007865,0.84,,0.34,53.4,23.3,35.9,0.32,2.85,19,220,23,233,10.1,maiz,floracion,goteo,sin_estres
EST007866,0.68,0.331,0.3,42.1,21.8,22.5,0.47,3.13,20,160,16,175,9.3,horticola,vegetativo,secano,biotico
EST007867,0.64,0.233,0.16,45.4,37.1,16.2,0.72,2.81,15,121,8,274,6.9,maiz,maduracion,goteo,hidrico
EST007868,0.86,0.295,0.43,35.3,18.5,35.6,0.39,1.77,13,135,0,472,7.2,vid,vegetativo,goteo,nutricional
EST007869,0.74,,0.4,60.0,22.9,42.0,0.32,3.82,29,213,16,211,12.4,horticola,floracion,goteo,biotico
EST007870,0.55,0.245,0.24,37.7,36.4,18.1,0.73,2.35,18,151,22,257,3.0,citricos,floracion,aspersion,hidrico
EST007871,0.58,0.287,0.17,49.1,31.5,17.1,0.56,2.75,21,181,24,289,9.6,vid,germinacion,secano,hidrico
EST007872,,0.318,0.19,41.4,27.1,22.9,0.58,2.78,19,180,7,295,3.3,vid,maduracion,secano,sin_estres
EST007873,0.76,0.355,0.24,39.3,28.7,23.6,0.56,3.03,22,225,7,233,6.1,horticola,vegetativo,aspersion,sin_estres
EST007874,,0.265,0.03,43.6,28.0,11.5,0.88,2.32,21,136,23,241,7.4,maiz,maduracion,secano,hidrico
EST007875,0.76,0.294,0.46,38.6,19.1,36.8,0.03,2.39,18,167,21,296,11.2,maiz,floracion,aspersion,nutricional
EST007876,0.61,0.267,0.26,41.1,32.1,22.8,0.54,2.41,16,105,15,573,6.1,vid,vegetativo,secano,nutricional
EST007877,0.86,0.378,0.22,57.3,24.5,28.3,0.41,3.39,27,203,7,416,4.9,vid,vegetativo,goteo,sin_estres
EST007878,,0.304,0.35,47.5,26.5,31.1,0.42,3.01,25,194,25,290,11.7,maiz,germinacion,goteo,biotico
EST007879,0.61,,0.14,32.2,25.9,15.3,0.54,1.69,10,93,9,241,5.8,maiz,vegetativo,aspersion,nutricional
EST007880,0.84,0.381,0.41,48.0,15.2,36.2,0.18,2.8,22,243,11,202,9.1,citricos,vegetativo,aspersion,sin_estres
EST007881,0.68,0.258,0.32,42.1,31.7,20.3,0.56,2.27,15,154,9,246,7.6,vid,vegetativo,aspersion,hidrico
EST007882,0.75,0.241,0.45,44.5,17.7,40.7,0.19,2.55,18,152,9,310,6.4,horticola,floracion,goteo,nutricional
EST007883,0.69,0.239,0.32,29.2,17.0,23.2,0.29,1.76,12,63,5,237,5.9,trigo,maduracion,aspersion,nutricional
EST007884,0.48,0.253,0.4,42.9,15.9,30.5,0.35,2.55,15,100,30,209,15.5,maiz,vegetativo,secano,biotico
EST007885,0.65,0.276,0.29,36.0,27.7,18.1,0.5,2.74,15,154,15,230,8.0,citricos,floracion,secano,biotico
EST007886,0.84,0.345,0.32,47.2,35.0,27.0,0.45,3.27,20,187,0,410,6.0,trigo,vegetativo,goteo,sin_estres
EST007887,0.44,0.222,0.14,40.7,28.2,6.0,0.74,,17,97,23,217,12.4,trigo,floracion,secano,hidrico
EST007888,0.74,0.303,0.33,44.2,21.7,32.2,0.3,2.83,17,187,15,220,11.3,trigo,floracion,secano,sin_estres
EST007889,0.95,0.396,0.43,53.3,20.8,32.6,0.4,3.95,24,199,0,303,3.8,maiz,vegetativo,goteo,sin_estres
EST007890,0.59,0.276,0.33,,23.0,29.8,0.42,,14,168,11,246,11.4,maiz,floracion,secano,nutricional
EST007891,0.68,0.258,0.29,39.0,27.3,23.8,0.56,,11,189,17,232,9.1,maiz,maduracion,secano,hidrico
EST007892,0.95,0.412,0.58,47.9,16.0,43.9,0.12,3.43,23,205,7,258,10.9,vid,floracion,goteo,biotico
EST007893,0.85,0.334,0.16,55.2,24.3,16.6,0.48,3.54,26,187,1,243,5.1,citricos,germinacion,secano,hidrico
EST007894,0.49,0.26,0.19,40.8,35.3,15.1,0.72,2.16,20,136,29,135,8.4,maiz,vegetativo,secano,biotico
EST007895,0.7,0.216,0.26,27.8,25.9,25.8,0.53,2.21,13,146,0,339,1.7,maiz,maduracion,aspersion,nutricional
EST007896,0.79,0.32,0.26,46.1,26.7,16.8,0.45,3.41,24,212,0,250,7.3,trigo,vegetativo,secano,hidrico
EST007897,0.93,0.483,0.3,67.6,26.0,22.8,0.47,4.1,28,250,0,270,8.5,trigo,germinacion,goteo,hidrico
EST007898,,0.382,0.61,47.7,24.7,37.5,0.12,3.69,25,213,31,94,20.7,citricos,vegetativo,goteo,biotico
EST007899,0.56,0.269,0.37,30.1,22.3,28.6,0.26,1.85,9,141,29,284,13.3,horticola,vegetativo,goteo,nutricional
EST007900,0.69,0.304,0.27,37.9,26.5,31.7,0.27,2.05,5,115,10,274,9.2,trigo,vegetativo,aspersion,nutricional
EST007901,0.56,0.347,0.24,37.9,31.6,23.0,0.48,2.64,20,192,26,180,16.0,horticola,maduracion,secano,biotico
EST007902,0.86,0.303,0.51,46.8,18.6,44.3,0.18,2.91,18,148,15,252,,vid,maduracion,goteo,sin_estres
EST007903,0.85,0.374,0.34,56.6,26.0,41.2,0.16,3.81,24,180,0,260,5.4,trigo,vegetativo,goteo,sin_estres
EST007904,0.6,0.371,0.14,45.7,35.4,15.1,0.54,3.12,20,136,28,178,12.3,trigo,maduracion,secano,hidrico
EST007905,0.8,0.375,0.31,50.6,14.8,31.2,0.23,3.23,20,198,16,224,14.3,citricos,germinacion,secano,sin_estres
EST007906,,0.293,0.1,53.0,33.4,25.1,0.48,2.48,20,171,10,282,9.6,maiz,germinacion,aspersion,sin_estres
EST007907,0.76,0.424,0.29,53.8,26.7,27.2,0.41,3.54,29,234,19,239,6.3,horticola,vegetativo,aspersion,sin_estres
EST007908,0.65,0.311,0.18,39.4,21.1,32.6,0.43,3.02,14,170,14,158,13.3,trigo,floracion,aspersion,biotico
EST007909,0.55,0.271,0.39,31.4,21.5,28.6,0.33,1.74,8,120,25,117,13.7,citricos,germinacion,secano,nutricional
EST007910,0.71,0.264,0.36,51.3,24.7,26.3,0.57,,17,254,11,206,8.2,trigo,maduracion,secano,sin_estres
EST007911,0.85,0.279,0.28,48.0,24.2,24.6,0.37,2.49,17,179,0,368,0.0,maiz,vegetativo,secano,hidrico
EST007912,0.67,0.35,0.35,53.8,22.9,28.9,0.23,3.86,26,211,19,194,9.8,vid,vegetativo,aspersion,biotico
EST007913,0.87,0.346,0.24,60.3,25.8,24.1,0.37,3.84,29,217,7,411,7.0,trigo,germinacion,secano,hidrico
EST007914,0.85,0.342,0.29,,23.7,39.8,0.17,3.06,11,181,7,372,10.8,citricos,floracion,aspersion,sin_estres
EST007915,0.64,0.248,0.44,30.9,16.4,33.2,0.26,2.54,14,115,23,172,13.9,vid,floracion,goteo,nutricional
EST007916,0.94,0.543,0.59,57.9,13.5,38.7,0.2,4.27,30,255,7,317,,horticola,germinacion,secano,sin_estres
EST007917,,0.223,0.34,37.8,27.9,22.3,0.52,2.64,12,130,0,493,2.7,citricos,maduracion,goteo,hidrico
EST007918,0.72,0.355,0.28,45.8,29.0,20.2,0.61,3.22,14,202,2,275,7.7,maiz,floracion,secano,hidrico
EST007919,0.69,0.257,0.35,40.5,22.3,34.6,0.32,1.77,18,186,15,202,11.9,vid,maduracion,goteo,nutricional
EST007920,0.91,0.439,0.45,52.1,14.1,39.3,0.22,2.49,24,189,6,275,6.8,trigo,floracion,aspersion,sin_estres
EST007921,0.64,0.254,0.09,41.7,35.9,12.0,0.7,,18,138,6,283,3.5,horticola,maduracion,aspersion,hidrico
EST007922,,0.413,0.25,56.0,16.9,32.3,0.23,3.45,36,202,7,333,9.1,maiz,germinacion,goteo,sin_estres
EST007923,0.72,0.378,0.24,53.8,33.5,26.9,0.41,,25,217,14,314,7.8,maiz,germinacion,goteo,hidrico
EST007924,0.83,0.35,0.59,44.3,20.5,44.5,0.23,2.68,20,194,8,344,12.0,horticola,maduracion,goteo,nutricional
EST007925,0.63,0.308,0.32,45.7,24.0,28.8,0.46,2.01,14,150,5,214,,maiz,maduracion,goteo,sin_estres
EST007926,0.84,0.317,0.39,45.4,29.2,30.1,0.35,2.79,17,175,7,311,1.8,trigo,vegetativo,aspersion,sin_estres
EST007927,0.87,0.383,0.5,55.0,16.5,42.1,0.07,3.2,20,252,2,288,7.7,vid,maduracion,secano,sin_estres
EST007928,,0.276,0.21,33.6,26.0,21.6,0.53,2.15,17,131,23,226,12.2,vid,vegetativo,secano,hidrico
EST007929,,0.245,0.11,35.0,39.5,20.8,0.71,2.67,19,197,28,141,,trigo,vegetativo,goteo,hidrico
EST007930,0.6,0.286,0.29,,29.1,25.7,0.41,2.59,16,130,9,216,7.9,citricos,maduracion,secano,nutricional
EST007931,0.75,0.311,0.5,30.7,19.1,40.2,0.26,2.55,19,137,11,230,6.5,maiz,germinacion,goteo,biotico
EST007932,0.91,0.429,0.56,52.0,19.6,36.8,0.16,3.72,26,238,12,300,11.4,citricos,floracion,secano,sin_estres
EST007933,0.93,,0.6,,14.7,45.0,0.06,3.19,23,183,7,298,8.1,trigo,vegetativo,goteo,sin_estres
EST007934,0.79,0.333,0.34,48.9,21.5,34.1,0.28,3.01,26,165,11,224,7.8,horticola,maduracion,goteo,biotico
EST007935,0.81,0.328,0.47,47.2,18.2,38.8,0.09,2.62,20,175,11,348,7.2,vid,floracion,aspersion,sin_estres
EST007936,0.69,0.272,0.25,43.6,24.8,20.8,0.56,3.28,18,207,0,264,2.6,trigo,maduracion,goteo,hidrico
EST007937,0.77,0.33,0.3,44.1,23.8,30.2,0.34,2.71,23,183,10,352,6.7,maiz,germinacion,secano,nutricional
EST007938,0.78,0.389,0.59,42.1,16.8,41.0,0.2,3.55,20,161,7,234,10.3,citricos,floracion,goteo,sin_estres
EST007939,0.71,0.21,0.28,35.5,31.0,26.8,0.5,3.04,15,155,11,278,6.9,horticola,floracion,secano,biotico
EST007940,0.9,0.356,0.46,52.3,22.6,37.7,0.13,3.17,26,170,4,275,8.0,trigo,vegetativo,goteo,sin_estres
EST007941,0.77,0.285,0.3,45.2,21.9,31.4,0.35,2.52,13,176,11,313,7.3,maiz,germinacion,goteo,sin_estres
EST007942,0.54,0.18,0.41,23.1,21.3,31.8,0.28,1.76,8,90,30,169,15.1,vid,vegetativo,goteo,nutricional
EST007943,0.64,0.208,0.52,28.7,25.6,38.6,0.31,1.94,7,70,5,258,10.2,maiz,floracion,goteo,nutricional
EST007944,0.76,0.372,0.36,48.2,24.2,29.1,0.21,3.7,26,200,20,199,13.8,citricos,vegetativo,secano,biotico
EST007945,0.61,,0.27,34.7,31.4,26.9,0.46,2.23,12,121,9,323,9.7,citricos,vegetativo,aspersion,nutricional
EST007946,0.76,0.317,0.33,41.0,24.1,38.6,0.17,3.05,25,181,14,222,12.8,trigo,floracion,goteo,biotico
EST007947,0.62,0.272,0.36,,22.8,29.2,0.37,1.97,15,116,22,213,14.5,trigo,floracion,secano,biotico
EST007948,0.71,0.268,0.4,39.9,28.5,33.2,0.46,2.75,16,161,15,206,11.3,maiz,floracion,goteo,nutricional
EST007949,0.84,0.393,0.31,53.3,21.3,38.7,0.34,3.43,26,186,10,240,10.7,maiz,maduracion,aspersion,biotico
EST007950,0.65,0.311,0.26,37.4,29.0,23.6,0.41,2.42,13,191,10,243,8.8,maiz,maduracion,secano,nutricional
EST007951,0.79,0.224,0.2,32.2,24.8,21.8,0.47,2.31,14,157,0,595,5.2,citricos,maduracion,goteo,nutricional
EST007952,0.72,0.355,0.52,40.2,17.0,43.6,0.07,1.82,14,129,22,212,15.0,maiz,vegetativo,goteo,nutricional
EST007953,0.52,0.233,0.13,25.9,29.0,23.2,0.63,2.19,10,128,28,206,12.0,trigo,vegetativo,secano,nutricional
EST007954,0.6,0.276,,,29.9,21.7,0.62,,22,222,19,538,5.2,horticola,floracion,secano,hidrico
EST007955,0.68,0.339,0.26,43.3,32.0,19.2,0.44,2.43,19,190,10,274,5.1,citricos,germinacion,secano,sin_estres
EST007956,0.7,0.274,0.34,45.3,24.7,27.7,0.31,2.47,18,170,0,309,,citricos,floracion,goteo,sin_estres
EST007957,,0.316,0.14,45.0,31.1,10.6,0.62,,18,161,27,173,9.1,maiz,germinacion,secano,hidrico
EST007958,0.64,0.259,,38.0,22.7,24.8,0.62,2.51,19,135,20,270,8.4,horticola,maduracion,secano,hidrico
EST007959,0.82,0.385,0.5,45.0,22.4,42.2,0.17,2.91,19,192,28,148,13.6,trigo,floracion,goteo,biotico
EST007960,0.86,0.369,0.24,53.1,29.3,24.1,0.59,3.86,27,259,12,259,7.5,horticola,floracion,goteo,sin_estres
EST007961,0.71,0.276,0.41,39.3,20.5,28.9,0.18,2.19,15,213,2,272,8.3,citricos,vegetativo,aspersion,nutricional
EST007962,0.69,0.279,0.43,39.3,18.0,32.3,0.26,2.53,10,115,13,218,10.4,trigo,germinacion,secano,nutricional
EST007963,0.71,0.273,0.52,35.3,18.9,31.0,0.25,2.6,7,86,14,265,10.9,maiz,maduracion,secano,nutricional
EST007964,,0.357,,49.1,22.6,33.0,0.32,3.25,21,153,19,227,13.4,horticola,floracion,aspersion,biotico
EST007965,,0.296,0.28,39.6,35.4,27.8,0.47,,23,152,16,192,7.3,citricos,floracion,goteo,nutricional
EST007966,0.75,0.367,0.16,49.0,31.3,23.6,0.49,3.79,33,202,5,290,4.5,trigo,floracion,secano,hidrico
EST007967,0.64,0.347,0.25,33.2,31.1,27.5,0.5,2.57,13,130,6,331,6.4,maiz,vegetativo,goteo,nutricional
EST007968,0.88,0.383,0.31,45.4,25.9,40.1,0.34,3.16,25,192,14,263,7.8,maiz,maduracion,aspersion,sin_estres
EST007969,0.77,0.359,0.51,46.7,14.0,34.1,0.1,2.99,25,203,16,195,11.8,horticola,floracion,goteo,sin_estres
EST007970,0.77,0.372,0.4,43.0,24.5,28.1,0.38,2.84,15,196,16,178,,maiz,maduracion,secano,biotico
EST007971,0.75,0.296,0.66,33.6,16.3,48.4,0.01,2.27,9,98,10,275,7.3,horticola,maduracion,goteo,nutricional
EST007972,,0.309,0.2,,26.4,30.8,0.4,2.85,24,163,19,296,8.4,citricos,floracion,goteo,sin_estres
EST007973,0.71,0.321,,42.8,28.3,23.6,0.48,3.3,17,186,12,294,4.3,citricos,vegetativo,goteo,sin_estres
EST007974,0.88,0.343,0.52,,27.5,37.4,0.09,3.2,21,133,1,553,5.6,horticola,germinacion,goteo,sin_estres
EST007975,0.81,0.365,0.65,45.8,12.8,47.8,0.0,2.19,12,172,7,384,11.6,horticola,vegetativo,goteo,sin_estres
EST007976,0.77,0.353,0.43,48.1,18.8,36.5,0.28,3.19,24,213,13,441,10.5,vid,vegetativo,goteo,biotico
EST007977,0.66,0.241,0.31,,26.3,28.2,0.36,3.06,22,141,15,229,7.2,horticola,vegetativo,secano,sin_estres
EST007978,0.83,0.299,0.41,41.9,26.2,37.4,0.15,3.04,16,149,2,322,3.8,trigo,germinacion,goteo,sin_estres
EST007979,0.66,0.36,0.21,58.9,32.5,18.3,0.5,3.81,21,210,16,324,,citricos,germinacion,secano,biotico
EST007980,0.72,0.261,0.27,56.5,25.1,21.2,0.47,3.62,29,153,12,241,5.4,trigo,germinacion,secano,sin_estres
EST007981,0.68,0.362,0.3,46.4,26.4,19.7,0.35,3.81,19,227,17,209,7.5,vid,vegetativo,aspersion,hidrico
EST007982,0.87,0.353,0.48,47.1,19.2,35.1,0.28,2.87,21,190,5,276,6.9,trigo,vegetativo,goteo,sin_estres
EST007983,0.8,0.296,,42.1,15.2,37.6,0.34,2.52,11,128,8,274,5.7,citricos,vegetativo,secano,nutricional
EST007984,0.65,0.316,,40.8,36.7,17.1,0.53,2.56,27,192,6,287,3.6,vid,maduracion,secano,hidrico
EST007985,0.67,0.261,0.2,,36.3,20.3,0.62,2.35,20,138,2,299,4.4,maiz,floracion,aspersion,nutricional
EST007986,0.72,0.332,0.3,47.6,23.1,27.0,0.47,,18,168,15,321,7.4,citricos,maduracion,secano,sin_estres
EST007987,0.62,0.387,0.35,49.1,27.3,29.7,0.41,,27,161,27,186,14.3,trigo,floracion,goteo,biotico
EST007988,0.91,0.239,0.56,,21.5,36.0,0.22,2.55,17,150,0,338,,citricos,vegetativo,secano,sin_estres
EST007989,0.74,0.309,0.22,46.4,25.7,26.4,0.48,2.95,17,224,13,259,8.7,maiz,vegetativo,aspersion,sin_estres
EST007990,0.8,0.316,0.44,43.0,17.9,46.9,0.2,2.62,15,122,21,202,13.1,trigo,floracion,goteo,sin_estres
EST007991,0.72,0.38,0.35,50.7,24.6,24.5,0.52,3.43,19,197,6,309,,vid,maduracion,goteo,sin_estres
EST007992,0.6,0.325,0.39,47.8,35.0,18.8,0.78,3.22,24,183,15,308,12.5,horticola,vegetativo,aspersion,biotico
EST007993,0.75,0.326,0.37,51.7,22.0,28.5,0.43,3.54,27,211,10,260,5.8,trigo,germinacion,goteo,biotico
EST007994,0.69,0.385,0.08,56.1,26.3,14.8,0.55,3.15,33,219,18,195,7.9,citricos,vegetativo,secano,hidrico
EST007995,0.7,0.412,0.24,44.5,27.4,27.2,0.41,3.63,16,234,7,361,9.9,vid,floracion,secano,sin_estres
EST007996,0.56,0.213,0.36,39.7,34.3,28.7,0.47,1.54,13,164,21,172,11.9,citricos,floracion,aspersion,nutricional
EST007997,0.74,0.276,0.42,35.0,21.1,34.5,0.27,2.08,13,102,0,244,9.1,maiz,vegetativo,goteo,nutricional
EST007998,0.6,0.282,0.36,29.1,24.7,39.7,0.2,,8,166,16,246,10.5,maiz,vegetativo,goteo,nutricional
EST007999,0.74,0.29,0.34,43.3,22.6,27.7,0.37,2.87,17,173,4,280,6.9,citricos,floracion,secano,sin_estres
EST008000,0.88,0.327,0.13,46.0,28.7,20.1,0.52,3.3,25,215,0,371,0.0,citricos,vegetativo,secano,sin_estres
EST008001,0.79,0.305,0.25,45.4,28.6,16.8,0.63,3.16,20,180,2,281,3.5,maiz,floracion,secano,hidrico
