id_parcela,ph_suelo,materia_organica_pct,carbono_organico_pct,nitrogeno_ppm,fosforo_ppm,potasio_ppm,calcio_ppm,magnesio_ppm,azufre_ppm,conductividad_electrica,cic,caliza_activa_pct,arcilla_pct,arena_pct,limo_pct,humedad_suelo_pct,capacidad_campo_pct,profundidad_suelo_cm,pendiente_pct,altitud_m,precipitacion_anual_mm,temp_media_c,temp_min_invierno_c,temp_max_verano_c,radiacion_anual,evapotranspiracion_mm,indice_aridez,orientacion,tipo_suelo
PAR005198,5.6,2.0,1.08,21,19.0,231,1870,220.0,11.6,0.45,24.9,0.0,40.6,40.3,19.1,40.9,29.1,,4.3,765.0,793,13.5,-0.6,26.6,1387,751.0,1.09,O,franco
PAR005199,5.6,2.9,1.54,22,21.0,174,1647,212.0,16.4,0.36,23.7,0.5,27.1,25.8,47.1,30.9,23.9,59.0,8.2,791.0,742,11.9,-0.4,25.0,1245,740.0,1.0,S,arcilloso
PAR005200,8.2,0.8,0.71,17,12.0,122,2178,217.0,8.4,1.63,,17.1,28.6,35.0,36.4,28.7,23.5,93.0,4.2,50.0,547,22.2,12.6,40.1,2125,,0.44,S,calcareo
PAR005201,7.5,0.7,0.44,2,13.0,135,1557,191.0,5.8,1.61,14.9,19.2,26.0,30.8,43.2,22.1,22.2,29.0,8.5,377.0,387,18.1,6.8,33.8,1864,1029.0,0.31,O,arcilloso
PAR005202,5.8,3.7,2.33,38,26.0,226,2087,,18.1,0.57,26.7,0.0,35.3,41.9,22.8,34.4,32.2,64.0,,937.0,643,10.2,-3.6,23.0,1266,656.0,0.92,O,arenoso
PAR005203,6.1,3.6,2.11,34,27.0,195,1797,239.0,18.9,0.1,,1.5,33.4,26.5,40.1,33.5,31.5,60.0,15.4,845.0,699,12.7,0.2,26.4,1341,759.0,0.92,S,franco
PAR005204,5.5,2.9,1.64,28,29.0,174,1748,296.0,25.6,0.37,26.9,0.0,38.2,20.2,41.6,32.9,32.1,63.0,19.0,1080.0,609,8.9,-5.0,20.7,976,509.0,1.23,O,franco
PAR005205,6.7,3.9,2.29,37,24.0,274,2370,320.0,22.2,0.74,20.8,4.4,19.8,48.4,31.8,30.7,25.1,87.0,13.1,364.0,653,16.2,3.4,29.4,1637,864.0,0.84,S,arcilloso
PAR005206,6.9,0.6,0.39,13,8.0,75,733,83.0,2.0,0.69,8.7,6.7,8.4,77.0,,27.6,12.0,,6.9,494.0,683,16.3,5.6,32.0,1560,938.0,0.73,S,arenoso
PAR005207,6.9,3.7,2.1,29,24.0,193,1868,293.0,8.2,0.58,21.0,5.2,26.6,49.9,23.5,30.0,27.9,89.0,0.2,328.0,576,16.5,3.3,32.3,1633,888.0,0.66,S,franco
PAR005208,6.5,3.1,1.78,31,20.0,245,1789,363.0,19.6,0.76,,4.0,32.2,44.9,22.9,23.6,25.6,87.0,11.6,536.0,530,15.6,3.2,,1902,863.0,0.6,S,arcilloso
PAR005209,5.5,2.2,1.33,26,18.0,232,1745,223.0,15.9,0.36,23.3,0.0,31.6,18.9,49.5,32.4,31.8,48.0,24.3,,734,8.8,-3.8,22.0,900,556.0,1.36,O,franco
PAR005210,8.0,1.2,0.63,17,12.0,136,1880,185.0,7.8,1.67,22.5,19.5,,19.3,44.4,23.8,28.6,32.0,11.7,273.0,330,19.3,8.4,36.5,1764,,0.33,N,arcilloso
PAR005211,6.7,3.2,,31,,239,1761,304.0,20.9,0.84,23.4,5.6,25.8,47.6,26.6,31.1,25.8,102.0,7.3,364.0,675,17.7,5.6,33.3,1803,992.0,0.74,E,franco
PAR005212,5.5,3.1,1.6,24,23.0,266,1926,,20.0,0.44,22.4,0.0,27.3,22.1,50.6,35.9,29.2,62.0,11.9,947.0,861,14.2,1.4,29.3,1557,852.0,0.97,S,arenoso
PAR005213,7.7,2.5,1.51,24,,198,2162,203.0,19.7,1.66,19.7,20.4,23.4,47.2,29.4,25.8,25.1,69.0,11.3,282.0,533,18.8,5.6,32.8,2055,1035.0,0.48,O,calcareo
PAR005214,6.5,4.2,2.39,34,27.0,245,2014,224.0,24.2,0.92,,4.8,28.8,48.3,22.9,34.6,32.0,94.0,13.8,115.0,610,17.7,8.0,32.5,1857,1028.0,0.58,E,calcareo
PAR005215,5.5,2.8,1.37,21,17.0,137,1749,296.0,17.5,0.23,23.5,0.0,31.4,21.4,47.2,30.2,24.6,26.0,8.5,784.0,632,11.6,-2.6,24.5,1395,719.0,0.88,S,calcareo
PAR005216,5.5,3.7,2.13,28,20.0,178,1281,249.0,15.4,0.38,26.3,1.2,29.7,39.7,30.6,29.5,28.4,84.0,10.3,766.0,540,10.7,0.1,25.0,1229,604.0,0.98,E,franco
PAR005217,6.7,3.8,2.03,39,32.0,184,1854,314.0,18.9,0.64,19.5,2.6,16.1,61.1,22.8,28.5,20.7,91.0,8.0,200.0,771,18.5,7.4,32.6,1889,1090.0,0.68,S,franco
PAR005218,5.8,2.6,1.4,19,18.0,179,1749,150.0,9.0,0.26,26.7,2.7,32.4,23.8,43.8,37.3,28.8,51.0,8.2,932.0,703,11.2,-1.5,,1258,562.0,1.2,O,arenoso
PAR005219,7.9,1.6,1.0,21,23.0,141,1761,226.0,6.2,1.37,19.5,21.5,30.1,48.4,,20.0,24.3,47.0,0.0,,339,18.1,5.1,33.6,1862,990.0,0.37,E,franco
PAR005220,5.7,3.8,1.86,36,27.0,208,1728,280.0,21.9,0.55,25.9,2.0,28.0,19.7,52.3,26.6,30.0,74.0,9.1,912.0,683,8.7,-7.0,22.4,1216,513.0,1.39,S,arenoso
PAR005221,5.8,3.2,1.83,27,21.0,228,1996,292.0,20.8,0.25,23.0,0.8,27.1,30.6,42.3,33.9,29.3,38.0,11.2,831.0,626,12.2,-2.8,23.9,1532,,0.87,S,arenoso
PAR005222,6.8,3.4,1.94,35,29.0,176,1741,215.0,18.9,0.62,22.2,4.9,31.9,11.3,56.8,39.7,35.1,86.0,0.0,333.0,791,15.1,2.5,29.4,1658,871.0,0.88,N,arenoso
PAR005223,6.7,3.0,1.72,34,24.0,214,1869,279.0,15.8,1.04,22.4,3.1,25.0,29.1,45.9,28.9,24.0,90.0,13.8,333.0,676,17.1,6.0,30.7,1644,922.0,0.83,O,calcareo
PAR005224,6.8,3.7,2.15,33,26.0,256,2297,268.0,14.0,1.04,23.6,7.7,40.3,19.5,40.2,33.5,30.8,77.0,0.0,299.0,537,16.4,2.1,30.9,1581,915.0,0.54,S,franco
PAR005225,6.7,2.2,1.32,18,23.0,204,2085,212.0,17.0,0.98,10.8,4.8,7.9,82.7,9.4,25.5,22.1,47.0,4.6,507.0,526,16.7,4.3,32.2,1753,941.0,0.55,O,franco
PAR005226,7.9,2.1,1.38,20,17.0,86,2339,244.0,13.4,1.31,17.2,17.4,22.7,51.3,26.0,20.4,20.6,72.0,4.2,97.0,339,20.5,9.6,36.7,2200,1204.0,0.21,N,arcilloso
PAR005227,5.7,3.6,2.25,25,27.0,195,1963,333.0,22.4,0.87,23.2,0.0,,32.3,38.9,34.6,28.1,62.0,7.3,953.0,800,11.0,-2.5,24.1,1204,632.0,1.18,E,franco
PAR005228,7.7,1.9,1.03,15,13.0,146,1640,109.0,7.4,1.33,20.2,16.3,27.0,42.4,30.6,23.2,22.5,27.0,0.0,0.0,462,22.0,10.8,38.2,2200,1199.0,0.39,N,arenoso
PAR005229,5.8,2.9,1.74,32,19.0,216,2321,232.0,17.9,0.46,21.7,0.0,24.7,25.6,49.7,30.9,19.4,87.0,17.7,927.0,685,11.3,-0.1,25.6,1422,680.0,0.94,S,arenoso
PAR005230,7.9,1.8,1.1,13,14.0,124,1827,214.0,15.7,1.57,,20.0,25.5,62.1,12.4,28.2,18.7,46.0,4.2,219.0,438,23.1,13.7,42.3,2105,1279.0,0.36,S,franco
PAR005231,6.5,2.9,1.63,32,20.0,188,1881,325.0,17.6,0.78,23.9,3.0,29.1,49.1,21.8,31.1,25.4,61.0,5.8,226.0,613,16.8,4.6,32.8,1756,918.0,0.59,S,arenoso
PAR005232,5.9,3.9,,35,19.0,243,1974,319.0,,0.3,27.0,2.0,28.4,16.0,55.6,31.8,29.1,64.0,18.1,1037.0,714,8.5,-6.0,20.0,1088,512.0,1.33,O,franco
PAR005233,7.1,3.6,,39,29.0,213,2216,259.0,24.8,0.94,25.8,7.3,36.6,28.6,34.8,35.0,31.5,68.0,9.8,347.0,725,16.4,6.4,,1940,929.0,0.8,O,franco
PAR005234,7.0,3.0,1.82,30,25.0,244,2024,332.0,21.4,0.69,23.6,6.0,31.9,31.2,,28.8,25.5,88.0,2.5,65.0,535,17.9,6.1,34.6,1849,991.0,0.52,N,franco
PAR005235,6.9,3.7,1.98,32,23.0,211,2468,280.0,22.9,0.83,24.9,8.8,25.6,30.4,44.0,32.0,28.0,104.0,0.0,238.0,700,19.5,10.1,36.1,1875,,0.74,O,calcareo
PAR005236,6.9,1.7,1.02,20,22.0,154,1731,136.0,9.3,0.83,14.8,10.1,17.3,67.0,,30.5,25.6,53.0,11.8,546.0,577,13.9,2.9,28.9,1675,853.0,0.63,N,franco
PAR005237,5.7,2.1,1.11,21,20.0,120,1569,288.0,15.9,0.51,20.9,0.0,32.7,49.0,18.3,36.3,30.5,40.0,21.5,941.0,806,9.9,-2.8,21.0,1274,576.0,1.39,S,franco
PAR005238,7.1,3.5,2.12,32,18.0,271,1933,262.0,15.7,0.84,22.8,6.7,28.5,44.0,27.5,34.1,33.5,100.0,4.0,272.0,672,15.6,4.4,31.2,1650,,0.79,N,arenoso
PAR005239,6.1,2.9,1.76,30,22.0,221,1898,267.0,15.7,0.38,23.9,0.1,30.5,28.1,41.4,29.3,29.1,74.0,19.7,1054.0,711,9.6,-5.6,21.3,1118,536.0,1.32,S,franco
PAR005240,6.8,3.7,2.03,40,26.0,242,2207,277.0,21.4,1.01,28.3,6.1,37.1,10.3,52.6,33.4,32.0,94.0,12.0,341.0,623,16.2,3.5,31.1,1776,931.0,0.64,E,arenoso
PAR005241,8.2,1.4,0.86,15,,171,1991,137.0,9.1,1.53,16.4,16.0,27.4,34.5,38.1,26.9,27.8,50.0,,288.0,353,20.1,10.4,37.3,1797,1119.0,0.37,S,arenoso
PAR005242,5.5,2.8,1.71,26,20.0,232,1955,311.0,20.0,0.1,25.6,1.0,37.8,29.0,33.2,32.4,29.7,80.0,16.0,879.0,809,10.9,-0.5,23.2,1295,657.0,1.22,S,arenoso
PAR005243,7.0,4.4,2.45,41,31.0,306,2872,293.0,24.1,1.08,26.3,6.4,32.0,33.8,34.2,29.4,31.6,87.0,9.7,435.0,730,18.2,7.8,34.0,1796,1100.0,0.67,S,franco
PAR005244,8.0,1.6,,15,12.0,81,1844,169.0,6.1,1.41,20.0,17.7,27.8,37.0,35.2,30.0,18.4,53.0,4.3,70.0,486,19.5,9.3,35.1,1818,1044.0,0.4,S,arcilloso
PAR005245,6.7,3.3,1.97,30,24.0,187,1952,233.0,18.4,0.81,23.8,4.7,35.8,24.1,40.1,34.1,30.1,,9.3,591.0,663,17.1,6.3,31.5,1570,981.0,0.69,E,franco
PAR005246,5.9,2.7,1.5,30,23.0,238,1957,247.0,14.9,0.26,20.3,1.3,29.3,17.1,53.6,36.3,24.4,66.0,15.9,1281.0,744,8.1,-5.7,23.3,958,519.0,1.43,E,arenoso
PAR005247,6.4,2.8,1.68,23,21.0,228,2090,123.0,,1.07,21.1,4.1,24.6,43.2,32.2,28.2,25.4,71.0,13.9,501.0,546,16.1,2.5,32.1,1689,931.0,0.56,N,arenoso
PAR005248,6.8,1.7,0.96,23,14.0,152,1899,229.0,16.5,0.98,14.3,6.9,13.9,65.2,20.9,23.4,13.5,67.0,3.7,,465,14.7,2.7,29.9,1474,854.0,0.59,S,franco
PAR005249,6.8,2.1,1.28,22,,187,1688,240.0,11.4,0.4,19.1,8.4,30.6,26.8,,29.9,28.7,54.0,5.6,415.0,605,15.2,3.5,29.9,1675,822.0,0.69,S,franco
PAR005250,5.2,3.5,2.05,34,24.0,198,1367,290.0,12.0,0.11,19.0,1.2,18.3,36.9,44.8,29.6,23.3,60.0,7.9,684.0,745,10.1,-5.2,23.3,1131,595.0,1.26,S,franco
PAR005251,7.6,1.8,1.17,21,4.0,114,1564,102.0,9.5,1.27,19.8,19.6,28.9,31.0,40.1,28.2,22.6,36.0,17.6,487.0,428,18.6,7.9,37.9,1899,1030.0,0.47,S,calcareo
PAR005252,6.9,3.4,,33,16.0,219,1878,286.0,21.6,0.58,24.5,4.1,27.3,42.6,30.1,27.3,26.0,69.0,7.1,271.0,636,15.3,3.0,30.3,1485,831.0,0.77,E,franco
PAR005253,6.2,3.2,1.94,32,,187,2022,351.0,14.5,0.26,26.0,0.0,26.2,25.7,48.1,32.0,23.4,88.0,10.8,839.0,706,9.5,-3.8,20.0,1045,571.0,1.24,E,arenoso
PAR005254,7.1,3.3,1.93,30,26.0,171,2210,267.0,17.1,0.8,25.1,2.5,31.0,47.5,21.5,31.5,27.4,89.0,12.6,404.0,707,15.3,3.6,29.3,1644,801.0,0.84,E,arenoso
PAR005255,6.8,2.8,1.46,25,20.0,210,1751,283.0,19.2,0.76,22.0,5.8,22.9,47.5,29.6,30.7,19.6,77.0,8.5,230.0,711,16.8,4.7,32.6,1810,1060.0,0.63,N,arcilloso
PAR005256,6.9,3.1,2.07,18,27.0,192,1811,255.0,17.0,0.56,22.0,5.3,,24.7,48.3,26.6,30.2,89.0,3.4,419.0,499,18.4,6.8,35.9,1954,1021.0,0.5,E,franco
PAR005257,6.5,3.3,1.91,30,27.0,232,2430,295.0,19.4,1.15,24.8,2.5,33.2,27.0,39.8,32.2,31.6,111.0,0.4,199.0,565,16.3,4.8,31.5,1888,967.0,0.59,E,franco
PAR005258,5.3,3.2,1.61,38,31.0,208,1635,366.0,22.3,0.25,26.8,0.0,30.0,25.9,44.1,33.9,25.2,66.0,12.5,811.0,714,11.2,-1.2,24.5,1364,619.0,1.16,O,arenoso
PAR005259,6.9,3.3,2.02,33,26.0,207,2109,274.0,21.3,0.64,23.3,3.7,30.0,36.6,33.4,28.6,21.4,115.0,,313.0,685,17.5,8.6,31.9,1724,958.0,0.72,E,arenoso
PAR005260,8.0,2.2,1.34,19,5.0,176,1523,179.0,7.7,1.66,15.7,20.1,15.7,48.5,35.8,21.6,19.0,44.0,9.1,119.0,511,22.9,13.1,39.4,2050,1224.0,0.44,S,arenoso
PAR005261,7.9,1.9,1.18,17,14.0,115,2156,226.0,6.8,1.85,17.9,20.3,26.8,37.8,35.4,32.3,26.5,27.0,5.6,141.0,519,18.5,8.1,34.5,1720,,0.55,N,calcareo
PAR005262,7.9,1.7,1.07,16,19.0,125,1276,173.0,17.0,1.59,21.8,16.4,30.6,35.2,34.2,26.7,25.8,74.0,4.5,229.0,428,20.8,9.9,38.7,2200,1143.0,0.41,S,arcilloso
PAR005263,5.5,2.9,1.57,23,17.0,127,1791,166.0,16.5,0.18,18.1,0.0,23.2,29.9,46.9,33.5,24.0,33.0,19.6,1214.0,820,7.9,-5.1,20.8,972,632.0,1.28,N,franco
PAR005264,6.9,2.6,1.58,21,17.0,152,2494,269.0,22.4,0.48,24.8,5.6,39.5,32.5,28.0,35.3,29.6,70.0,6.3,335.0,688,15.5,2.0,30.8,1804,819.0,0.87,N,arenoso
PAR005265,7.8,2.5,1.68,23,23.0,116,1967,206.0,12.4,1.94,18.4,17.7,25.4,42.7,,23.0,23.7,51.0,6.2,178.0,356,18.2,5.8,33.3,1957,979.0,0.37,E,franco
PAR005266,7.4,1.3,0.73,11,17.0,123,1142,147.0,11.4,1.33,21.9,18.0,30.0,30.7,39.3,23.4,28.5,82.0,0.4,112.0,432,24.2,14.0,45.2,2015,1306.0,0.26,E,arcilloso
PAR005267,5.4,1.8,1.15,18,15.0,147,1249,172.0,12.7,0.41,20.0,0.0,28.3,23.9,47.8,33.2,30.9,21.0,15.0,827.0,750,9.6,-4.3,21.6,1094,556.0,1.34,O,franco
PAR005268,7.0,1.7,0.94,15,9.0,149,1821,128.0,13.8,0.79,18.3,6.4,19.2,49.7,31.1,29.1,17.6,50.0,14.8,426.0,526,17.0,4.9,33.4,1694,971.0,0.58,N,calcareo
PAR005269,7.5,1.4,0.63,16,13.0,158,1254,143.0,3.9,1.49,16.5,18.7,18.3,54.0,27.7,21.8,18.4,47.0,5.3,,466,18.2,7.2,35.0,1888,930.0,0.41,N,arcilloso
PAR005270,6.8,3.7,2.06,32,28.0,231,2366,300.0,26.2,0.86,,3.9,28.1,38.2,33.7,28.6,31.3,94.0,6.8,469.0,667,16.3,3.7,30.9,1591,904.0,0.81,S,franco
PAR005271,5.6,3.8,2.16,39,29.0,262,2340,289.0,20.8,0.41,,0.0,21.2,37.7,41.1,26.7,23.1,62.0,10.5,1030.0,670,9.2,-6.1,22.2,1219,544.0,1.15,E,franco
PAR005272,7.0,2.6,1.57,24,22.0,196,1858,205.0,16.7,0.52,,4.5,25.2,32.9,41.9,28.8,27.7,105.0,5.7,250.0,574,18.5,7.3,32.0,1963,1034.0,0.49,E,calcareo
PAR005273,7.4,1.7,1.07,18,14.0,164,1810,,13.6,0.56,18.9,6.6,15.5,55.1,29.4,30.3,21.9,73.0,0.0,298.0,605,16.8,6.1,32.5,1673,912.0,0.61,S,calcareo
PAR005274,5.9,3.4,,32,28.0,222,2257,242.0,20.2,0.28,23.6,0.5,25.3,28.5,46.2,26.8,29.5,75.0,5.9,1097.0,599,8.1,-4.3,21.9,1068,544.0,1.09,O,franco
PAR005275,7.2,4.3,,40,34.0,274,2596,260.0,19.6,0.55,22.1,4.0,12.8,39.7,47.5,27.6,22.0,100.0,6.3,227.0,747,17.2,6.1,34.2,1985,953.0,0.82,O,arenoso
PAR005276,6.9,2.7,1.41,26,19.0,250,2343,263.0,18.9,0.95,17.9,4.3,27.0,40.9,32.1,26.4,26.8,75.0,11.5,540.0,580,16.1,5.7,31.4,1712,931.0,0.65,S,franco
PAR005277,6.9,4.7,2.51,41,36.0,207,2208,400.0,18.3,0.65,25.4,9.0,28.5,38.2,33.3,28.1,33.4,83.0,4.7,417.0,539,14.8,1.9,30.0,1557,893.0,0.59,S,franco
PAR005278,7.7,1.0,,6,14.0,132,1139,182.0,5.1,1.3,18.5,19.3,34.2,36.0,29.8,26.4,21.3,60.0,3.7,103.0,388,20.3,8.7,37.6,1910,1024.0,0.32,S,arcilloso
PAR005279,5.2,2.4,1.48,19,24.0,184,1594,263.0,13.9,0.49,25.9,0.0,40.1,26.2,33.7,36.6,26.4,59.0,16.5,750.0,842,9.5,-3.8,21.4,1042,592.0,1.37,N,arcilloso
PAR005280,7.8,1.0,0.63,7,3.0,59,1845,121.0,10.4,1.48,15.2,18.1,21.9,50.5,27.6,25.8,20.1,40.0,5.2,112.0,355,20.1,9.2,35.7,2040,1096.0,0.33,S,arcilloso
PAR005281,7.6,2.4,1.4,18,19.0,155,1877,210.0,10.5,1.82,20.1,15.6,19.0,42.0,39.0,28.7,20.8,71.0,4.5,13.0,476,20.3,7.6,39.0,1863,1093.0,0.46,S,calcareo
PAR005282,6.9,3.1,1.74,24,23.0,244,1896,293.0,21.4,1.07,22.4,6.0,32.7,38.2,29.1,29.4,31.5,86.0,5.9,297.0,441,17.5,5.2,32.3,1607,921.0,0.47,S,arcilloso
PAR005283,5.9,2.9,1.79,25,31.0,187,1652,166.0,22.1,0.8,26.8,3.1,46.8,8.9,44.3,35.0,41.0,55.0,11.8,992.0,728,10.4,-4.2,,1054,620.0,1.26,N,franco
PAR005284,7.6,1.8,1.11,16,10.0,136,1878,214.0,8.8,1.65,16.6,16.5,14.1,58.0,27.9,25.9,17.8,83.0,0.0,106.0,580,20.8,9.6,35.1,2007,1148.0,0.57,O,calcareo
PAR005285,7.8,0.5,0.16,11,,81,1390,98.0,2.9,1.3,13.2,15.4,14.1,37.1,48.8,22.5,15.9,35.0,5.6,188.0,404,18.4,5.2,35.0,1838,1009.0,0.45,N,arcilloso
PAR005286,7.0,2.4,,19,,143,2037,221.0,,0.53,20.9,7.2,24.1,73.0,2.9,29.7,25.4,65.0,10.7,255.0,536,15.7,3.3,31.7,1589,,0.52,O,calcareo
PAR005287,5.9,1.7,0.95,23,15.0,201,1606,188.0,15.8,0.54,19.5,0.0,34.6,28.9,36.5,26.6,26.8,,7.7,,538,11.6,-0.1,25.0,1568,751.0,0.75,E,franco
PAR005288,7.9,2.6,1.5,26,26.0,208,1981,238.0,14.3,1.7,22.3,17.1,19.8,46.4,33.8,29.4,20.2,69.0,3.6,140.0,573,23.0,13.2,40.3,2200,1300.0,0.43,O,calcareo
PAR005289,5.7,3.4,1.63,33,28.0,239,1851,304.0,17.0,0.27,30.5,0.0,34.1,14.8,51.1,30.6,32.1,35.0,23.4,1281.0,800,8.0,-6.5,22.1,1093,561.0,1.44,E,arenoso
PAR005290,6.9,2.4,1.18,24,12.0,160,2304,256.0,11.2,0.78,21.2,7.3,34.6,38.2,27.2,29.0,29.6,52.0,12.1,461.0,598,15.8,2.2,,1698,858.0,0.73,S,arenoso
PAR005291,7.0,3.3,1.77,28,22.0,245,2367,232.0,,0.96,19.0,1.8,25.5,27.2,47.3,28.6,30.2,71.0,7.1,341.0,636,17.0,6.2,32.6,1856,982.0,0.61,N,arcilloso
PAR005292,5.5,2.6,1.68,32,24.0,209,1801,269.0,17.1,0.17,23.4,0.0,30.6,29.1,40.3,32.4,26.1,72.0,13.5,1143.0,763,10.8,-2.8,23.9,1418,554.0,1.42,O,arenoso
PAR005293,5.7,3.5,1.97,28,24.0,209,1161,251.0,17.9,0.53,20.9,0.0,30.2,28.3,41.5,34.7,29.1,69.0,,1183.0,779,9.6,-2.9,23.5,1253,645.0,1.26,N,franco
PAR005294,5.9,3.3,,33,22.0,258,1552,287.0,19.1,0.2,24.5,0.0,29.8,32.1,38.1,32.4,25.5,80.0,16.3,767.0,714,9.3,-4.4,21.5,1120,625.0,1.05,O,arenoso
PAR005295,5.5,2.4,1.29,20,,165,1461,216.0,15.3,0.55,23.4,1.8,29.4,32.0,38.6,33.7,34.1,48.0,14.5,986.0,774,11.9,-1.8,26.7,1189,758.0,0.95,O,franco
PAR005296,8.2,2.5,1.56,16,12.0,189,1777,192.0,10.9,1.19,,18.1,14.3,25.3,60.4,24.0,23.2,68.0,8.8,127.0,377,20.9,8.1,,1884,1126.0,0.26,N,calcareo
PAR005297,7.0,3.8,2.09,32,29.0,195,2462,325.0,20.0,0.87,21.4,5.8,18.4,45.7,35.9,28.7,23.1,94.0,11.4,311.0,649,17.3,6.1,32.4,1823,924.0,0.68,N,franco
PAR005298,7.7,2.2,1.34,20,7.0,101,1315,124.0,12.2,1.6,20.7,15.2,28.0,48.5,23.5,28.9,32.0,57.0,1.3,87.0,505,18.9,8.0,37.0,1691,1085.0,0.39,O,arcilloso
PAR005299,7.9,1.2,0.61,14,7.0,179,1958,194.0,9.5,1.21,14.2,15.4,22.4,36.0,41.6,18.8,19.8,39.0,2.1,239.0,184,20.6,9.5,39.4,2131,1110.0,0.34,S,franco
PAR005300,6.7,0.7,0.43,5,13.0,101,1751,105.0,10.8,1.03,13.2,5.4,9.6,84.4,6.0,21.1,17.7,38.0,9.6,510.0,532,14.8,3.8,30.5,1478,817.0,0.66,N,franco
PAR005301,7.6,1.7,0.84,14,16.0,106,1871,247.0,12.8,1.53,20.2,21.7,26.1,45.3,28.6,25.2,22.1,61.0,0.8,143.0,451,20.3,11.0,35.7,1830,,0.43,O,arenoso
PAR005302,6.7,1.9,0.96,18,10.0,109,1270,196.0,6.6,0.65,14.7,9.8,16.9,73.5,,25.8,27.9,55.0,4.7,415.0,442,17.9,4.3,32.8,1620,991.0,0.5,N,franco
PAR005303,6.1,2.0,1.17,17,17.0,134,1729,136.0,12.8,0.39,17.6,1.1,23.6,50.2,26.2,30.0,20.3,27.0,13.5,1050.0,709,10.6,-3.1,26.4,1238,694.0,0.98,O,arenoso
PAR005304,7.1,2.0,,17,18.0,154,1687,202.0,14.6,0.94,17.0,7.2,12.1,69.3,18.6,24.3,23.1,96.0,9.2,358.0,444,15.4,4.9,30.4,1742,838.0,0.52,E,franco
PAR005305,7.0,4.1,2.55,35,25.0,216,2105,284.0,24.7,0.81,23.3,2.1,28.1,63.6,,30.9,28.0,108.0,8.8,544.0,737,16.6,5.2,32.7,1855,950.0,0.79,O,franco
PAR005306,5.6,3.4,2.03,36,31.0,214,2202,284.0,14.9,0.45,32.2,0.0,42.0,8.5,49.5,36.9,28.4,65.0,15.5,792.0,798,11.0,-0.6,24.6,1310,760.0,1.09,S,calcareo
PAR005307,7.1,4.2,2.47,39,28.0,214,2135,306.0,25.9,1.06,28.8,8.1,31.5,19.9,48.6,34.1,37.1,82.0,9.4,267.0,678,17.0,3.6,31.7,1583,971.0,0.68,O,arenoso
PAR005308,7.5,1.6,0.92,21,,120,1789,149.0,8.5,1.84,17.7,16.5,23.7,58.6,17.7,32.0,21.8,77.0,2.8,235.0,613,20.0,8.8,37.8,1748,1116.0,0.54,N,arenoso
PAR005309,6.8,3.7,2.1,29,27.0,232,2472,362.0,19.4,0.92,22.6,5.2,22.5,39.2,,22.1,25.9,69.0,,485.0,530,15.4,2.2,31.4,1651,,0.66,N,franco
PAR005310,6.6,1.1,0.7,11,4.0,93,1126,123.0,,0.54,12.1,3.9,12.5,84.6,2.9,28.2,13.9,43.0,5.5,411.0,627,16.7,4.7,31.3,1817,1025.0,0.63,E,franco
PAR005311,6.7,1.0,0.74,11,9.0,99,1116,235.0,9.5,0.7,21.5,7.4,35.6,29.4,35.0,33.3,26.2,75.0,7.1,,491,17.2,6.0,32.7,1822,940.0,0.47,N,calcareo
PAR005312,6.7,3.4,2.11,34,24.0,249,2078,257.0,18.0,0.72,24.6,4.1,36.1,13.6,50.3,29.6,33.5,123.0,6.4,216.0,681,16.3,2.8,28.7,1575,863.0,0.77,O,arenoso
PAR005313,5.3,3.1,1.92,28,23.0,219,1248,180.0,7.3,0.2,,0.0,32.3,40.9,26.8,35.0,28.0,71.0,13.9,731.0,804,8.8,-5.4,20.7,1040,532.0,1.46,E,calcareo
PAR005314,6.6,2.7,1.8,29,26.0,220,2071,268.0,22.0,0.7,28.7,1.9,36.3,19.6,44.1,31.3,26.5,,1.0,341.0,562,15.6,3.3,28.5,1835,893.0,0.68,S,calcareo
PAR005315,7.0,3.2,1.78,36,31.0,176,2198,360.0,22.4,0.77,26.7,3.1,27.8,36.1,36.1,25.7,21.3,63.0,6.7,464.0,369,15.5,1.7,28.7,1881,904.0,0.46,N,franco
PAR005316,7.2,3.0,1.66,25,28.0,228,2675,356.0,17.3,0.87,20.7,2.5,29.0,30.3,40.7,25.7,23.2,80.0,0.0,249.0,563,18.0,6.2,34.7,1617,,0.6,O,arcilloso
PAR005317,6.6,3.0,1.62,21,24.0,210,1713,254.0,19.1,0.56,24.9,3.8,33.4,12.7,53.9,30.8,34.0,77.0,10.0,343.0,579,16.4,4.1,31.8,1619,903.0,0.63,S,franco
PAR005318,6.9,4.0,2.22,39,33.0,240,2067,355.0,23.6,0.45,23.1,4.8,21.7,29.3,49.0,36.2,27.5,96.0,11.0,184.0,660,17.9,5.3,31.6,1740,1020.0,0.59,O,franco
PAR005319,5.7,2.9,1.64,18,18.0,176,1376,255.0,13.5,0.13,24.5,0.3,26.7,31.7,41.6,31.8,27.2,52.0,12.1,1043.0,580,9.9,-3.3,22.5,1240,592.0,1.08,S,arenoso
PAR005320,7.5,2.6,1.47,27,13.0,133,1708,,10.7,1.45,21.2,14.1,19.8,32.5,47.7,21.6,18.8,,8.7,344.0,378,19.2,7.8,35.7,1884,1055.0,0.34,O,franco
