id_hogar,ingreso_mensual_eur,ingreso_principal_eur,ingreso_secundario_eur,ratio_gasto_ingreso,gasto_mensual_eur,gasto_vivienda_pct,gasto_alimentacion_pct,gasto_suministros_pct,gasto_transporte_pct,gasto_ocio_pct,gasto_educacion_pct,gasto_salud_pct,ahorro_pct,ahorro_acumulado_eur,deuda_eur,deuda_consumo_eur,cuota_deuda_mensual_eur,ratio_endeudamiento_pct,num_miembros,num_perceptores,num_menores,edad_sustentador,num_tarjetas,num_productos_bancarios,antiguedad_cliente_anos,patrimonio_neto_eur,regimen_vivienda,nivel_estudios,situacion_laboral
HOG006219,2129,1851.0,278.0,1.11,2365,34.2,22.5,12.0,10.4,16.5,1.2,,0.0,,29817.0,19561.0,780.0,36.6,5,1,0,61.0,1,4.0,19.1,-29931.0,hipoteca,medio,inactivo
HOG006220,1101,551.0,550.0,1.13,1243,55.6,19.9,9.9,9.7,3.1,0.2,1.6,0.0,0.0,18903.0,9251.0,,46.8,2,1,1,65.0,0,0.0,1.2,-14048.0,propiedad,basico,inactivo
HOG006221,2035,862.0,1173.0,1.13,2293,58.7,12.8,13.3,8.8,5.5,0.0,1.0,0.0,0.0,18023.0,9866.0,535.0,26.3,3,1,1,50.0,2,,21.7,-30000.0,alquiler,basico,jubilado
HOG006222,5520,4103.0,1417.0,0.82,4510,10.9,24.3,13.9,13.5,17.5,9.1,10.9,18.1,,0.0,4596.0,0.0,0.0,2,2,0,42.0,4,,11.1,296084.0,propiedad,superior,ocupado
HOG006223,2608,1829.0,779.0,1.02,2672,30.3,24.0,8.6,14.5,17.3,2.1,3.2,0.0,29013.0,14504.0,8835.0,434.0,16.6,5,1,2,22.0,2,6.0,11.7,72086.0,propiedad,basico,ocupado
HOG006224,5616,,2038.0,0.75,4208,16.0,17.0,18.2,17.6,21.2,4.4,5.6,26.8,82088.0,3029.0,199.0,85.0,1.5,1,1,1,52.0,5,9.0,6.7,329002.0,hipoteca,superior,ocupado
HOG006225,2533,2388.0,145.0,0.93,2344,26.7,23.1,18.2,13.5,8.6,4.8,5.1,8.7,,17512.0,8270.0,501.0,19.8,1,1,0,64.0,2,3.0,0.4,-15148.0,hipoteca,superior,ocupado
HOG006226,2586,1734.0,852.0,0.98,2526,35.0,17.0,9.7,14.4,13.8,4.5,5.7,4.9,15546.0,1660.0,,,2.3,3,1,0,42.0,3,4.0,0.1,20165.0,alquiler,basico,ocupado
HOG006227,2648,1915.0,733.0,0.98,2587,26.7,23.8,14.8,10.4,8.7,4.6,11.0,5.6,16774.0,7025.0,2071.0,197.0,7.4,3,2,1,40.0,2,4.0,22.2,30466.0,alquiler,medio,ocupado
HOG006228,5655,3913.0,1742.0,0.82,4625,22.4,20.5,12.9,9.8,22.8,5.2,6.5,21.3,85431.0,1902.0,91.0,71.0,1.3,3,2,1,53.0,4,,11.3,333759.0,hipoteca,basico,ocupado
HOG006229,2839,2177.0,662.0,1.03,2938,33.0,25.0,10.0,7.4,10.5,9.5,4.7,0.0,33366.0,17794.0,10335.0,516.0,18.2,5,1,1,44.0,1,6.0,20.6,54980.0,propiedad,medio,ocupado
HOG006230,3161,,,0.96,3048,29.6,24.2,13.6,12.4,7.7,5.1,7.5,2.6,2751.0,23859.0,13288.0,753.0,23.8,3,2,0,48.0,1,1.0,26.2,8089.0,alquiler,superior,ocupado
HOG006231,2384,1966.0,418.0,1.03,2457,35.0,20.3,9.8,9.9,10.2,4.7,10.2,0.0,,856.0,0.0,0.0,0.0,4,1,0,56.0,2,4.0,17.4,37052.0,propiedad,medio,ocupado
HOG006232,1628,734.0,894.0,1.17,1906,49.6,24.6,14.1,6.1,0.0,5.7,0.0,0.0,0.0,30368.0,20733.0,975.0,59.8,4,1,2,,0,1.0,10.7,-30000.0,alquiler,medio,parado
HOG006233,2705,1623.0,1082.0,0.95,2580,26.7,23.4,10.6,13.5,12.4,6.8,6.6,2.2,23449.0,20758.0,11165.0,694.0,25.6,4,1,2,62.0,1,4.0,13.6,27862.0,propiedad,basico,ocupado
HOG006234,5208,3815.0,1393.0,0.8,4168,25.9,14.7,13.0,15.0,21.4,0.7,9.3,27.4,83750.0,,691.0,4.0,0.1,2,1,0,39.0,4,9.0,14.3,315964.0,hipoteca,medio,jubilado
HOG006235,2861,2413.0,448.0,1.09,3128,37.8,22.8,13.0,8.8,8.2,6.2,3.2,0.0,13284.0,24156.0,14756.0,729.0,25.5,3,1,0,54.0,3,2.0,4.6,21008.0,propiedad,medio,ocupado
HOG006236,2833,1654.0,1179.0,0.95,2685,27.1,26.2,12.5,11.2,9.6,2.3,11.2,4.5,17902.0,,9398.0,646.0,22.8,4,2,1,69.0,3,4.0,7.9,39122.0,propiedad,superior,ocupado
HOG006237,2726,1657.0,1069.0,0.93,2541,30.8,23.8,10.6,8.6,9.3,5.8,11.0,8.6,1550.0,5064.0,0.0,206.0,7.6,3,1,1,51.0,1,5.0,24.5,-10594.0,propiedad,superior,ocupado
HOG006238,1502,,908.0,1.13,1704,45.7,19.9,11.6,7.6,5.3,5.2,4.8,0.0,0.0,13026.0,7080.0,509.0,33.9,3,1,0,60.0,2,0.0,0.0,-1231.0,propiedad,basico,inactivo
HOG006239,4090,2927.0,1163.0,,3707,34.8,20.3,9.3,9.3,12.8,7.7,5.9,17.7,14625.0,,3507.0,268.0,6.6,2,1,0,57.0,4,4.0,2.7,35348.0,hipoteca,basico,ocupado
HOG006240,2181,1328.0,853.0,1.1,2390,34.5,18.4,9.2,11.8,12.4,5.5,8.1,0.0,0.0,21632.0,10693.0,,30.0,5,1,2,53.0,2,3.0,19.0,-30000.0,hipoteca,basico,ocupado
HOG006241,2187,1840.0,347.0,0.95,2089,28.9,23.9,14.9,10.2,11.6,0.3,10.2,4.8,18858.0,12779.0,4041.0,311.0,14.2,2,1,0,64.0,2,4.0,4.4,33834.0,alquiler,medio,ocupado
HOG006242,3070,1999.0,1071.0,0.93,2865,26.6,22.9,16.1,10.2,18.2,3.4,2.6,7.4,32562.0,12722.0,6066.0,471.0,15.3,4,1,2,43.0,3,3.0,14.9,12853.0,propiedad,superior,ocupado
HOG006243,2429,2134.0,295.0,1.1,2672,32.0,18.1,14.7,9.0,12.9,5.2,8.1,0.0,13639.0,,11735.0,736.0,30.3,4,1,0,29.0,1,4.0,21.1,-15596.0,hipoteca,medio,ocupado
HOG006244,1868,1143.0,725.0,1.03,1925,47.8,16.2,9.7,12.3,2.5,6.0,5.6,0.0,0.0,17862.0,3761.0,537.0,28.7,4,2,1,53.0,1,0.0,19.8,-20923.0,alquiler,superior,parado
HOG006245,2791,1691.0,1100.0,0.95,2638,35.5,21.3,12.0,8.4,9.2,10.9,2.6,3.5,33052.0,4761.0,1905.0,227.0,8.1,3,2,0,58.0,3,4.0,12.9,60278.0,propiedad,medio,ocupado
HOG006246,1775,808.0,,1.11,1977,44.2,29.8,10.7,9.1,1.0,4.8,0.4,0.0,0.0,12413.0,6338.0,284.0,16.0,3,1,2,61.0,1,1.0,10.9,2674.0,alquiler,basico,parado
HOG006247,3084,2298.0,786.0,1.07,3315,33.4,24.9,12.8,16.0,8.0,0.2,4.6,0.0,21699.0,10062.0,3343.0,272.0,8.8,2,1,0,46.0,3,4.0,15.7,41214.0,alquiler,superior,ocupado
HOG006248,2138,1444.0,694.0,0.79,1679,34.8,27.2,14.0,7.3,6.6,5.2,5.0,20.3,0.0,5718.0,3544.0,80.0,3.8,4,2,1,54.0,2,5.0,18.1,9760.0,hipoteca,medio,ocupado
HOG006249,2644,2299.0,,0.97,2565,28.0,21.0,14.5,10.7,11.4,9.0,,7.7,33543.0,26270.0,,681.0,25.7,4,2,0,39.0,3,4.0,8.0,,hipoteca,basico,ocupado
HOG006250,3045,2365.0,680.0,0.9,2751,35.6,23.8,9.0,10.1,13.9,2.5,5.1,12.4,18803.0,23884.0,11744.0,,22.8,4,2,2,44.0,2,4.0,1.4,,hipoteca,superior,ocupado
HOG006251,2231,1905.0,326.0,0.96,2139,29.6,31.5,14.6,14.8,5.1,4.5,0.0,7.9,0.0,13013.0,,407.0,18.3,4,1,1,46.0,3,4.0,18.8,,alquiler,medio,inactivo
HOG006252,3267,2492.0,775.0,1.04,3407,28.2,28.7,14.8,9.8,9.1,7.5,1.9,0.0,37189.0,21369.0,10013.0,632.0,19.3,5,1,3,52.0,2,5.0,13.2,50511.0,propiedad,superior,ocupado
HOG006253,1233,,605.0,,1480,44.4,17.5,8.7,9.4,5.8,6.9,7.3,0.0,0.0,18789.0,9057.0,574.0,46.5,4,2,1,54.0,0,0.0,3.9,-20559.0,propiedad,superior,parado
HOG006254,5864,3958.0,1906.0,0.72,4197,19.9,18.4,6.2,13.3,27.6,7.6,7.0,28.6,95856.0,5311.0,2944.0,265.0,4.5,1,2,0,54.0,3,8.0,5.3,373154.0,propiedad,superior,ocupado
HOG006255,1513,1007.0,506.0,1.03,1557,53.9,22.1,12.9,6.1,0.0,0.3,4.7,0.0,,18280.0,,537.0,35.5,2,1,1,70.0,0,0.0,22.6,-30000.0,alquiler,medio,jubilado
HOG006256,2836,1876.0,960.0,1.09,3096,29.3,26.0,12.9,17.6,9.0,2.4,,0.0,34685.0,11343.0,5117.0,,9.2,4,2,2,63.0,4,4.0,13.6,74983.0,propiedad,basico,ocupado
HOG006257,2305,1727.0,578.0,1.04,2393,32.0,28.1,11.1,13.2,8.9,3.5,3.1,0.0,2800.0,10694.0,5092.0,344.0,14.9,2,1,0,56.0,2,4.0,18.3,41852.0,propiedad,basico,ocupado
HOG006258,5512,3668.0,,0.74,4094,25.3,20.5,13.2,10.2,21.7,6.3,2.7,26.5,76397.0,0.0,0.0,0.0,0.0,3,2,0,58.0,4,10.0,6.1,331606.0,propiedad,superior,ocupado
HOG006259,3699,2746.0,953.0,0.85,3144,29.6,20.9,8.4,10.1,16.1,7.0,7.9,15.9,34739.0,3373.0,4329.0,0.0,0.0,2,1,0,67.0,2,7.0,18.8,143139.0,propiedad,superior,ocupado
HOG006260,5141,,1960.0,0.69,3553,27.2,14.3,11.6,9.5,18.6,7.3,11.6,34.9,74867.0,0.0,299.0,0.0,0.0,2,1,0,27.0,4,,0.0,293920.0,hipoteca,superior,ocupado
HOG006261,2623,1858.0,765.0,0.97,2555,40.0,21.4,11.0,11.9,14.0,1.7,0.0,6.8,13644.0,,,622.0,23.7,6,2,3,54.0,3,2.0,,-3512.0,alquiler,basico,ocupado
HOG006262,2952,2377.0,575.0,0.95,2791,31.2,31.3,15.1,12.9,2.0,0.9,,2.7,22741.0,23623.0,14446.0,682.0,23.1,4,1,0,50.0,4,4.0,15.7,840.0,propiedad,basico,ocupado
HOG006263,2603,1989.0,614.0,0.94,2438,44.4,22.6,7.2,7.9,5.1,9.2,3.6,11.1,0.0,1771.0,0.0,26.0,1.0,3,1,1,,3,4.0,12.5,-28518.0,propiedad,medio,ocupado
HOG006264,2192,1593.0,599.0,0.99,2168,33.1,23.7,13.6,15.2,5.7,1.9,6.7,0.0,9361.0,13412.0,,357.0,16.3,3,1,1,35.0,1,5.0,3.0,739.0,hipoteca,basico,ocupado
HOG006265,2885,1775.0,1110.0,0.95,2741,39.1,24.7,14.6,9.8,10.0,0.5,1.3,6.3,0.0,12862.0,,357.0,12.4,3,2,1,27.0,3,2.0,18.0,12888.0,propiedad,medio,ocupado
HOG006266,1458,550.0,908.0,1.11,1614,51.3,25.1,9.3,5.0,5.9,2.2,1.2,0.0,0.0,19065.0,9267.0,539.0,37.0,2,1,0,53.0,0,0.0,19.0,-20413.0,alquiler,medio,inactivo
HOG006267,3585,2516.0,1069.0,1.01,3627,27.7,24.0,13.6,15.1,8.2,6.5,4.9,3.7,39573.0,14902.0,5563.0,478.0,13.3,3,1,1,31.0,2,6.0,5.5,80658.0,hipoteca,basico,ocupado
HOG006268,4653,3513.0,1140.0,0.79,3663,17.1,29.8,8.9,13.2,24.2,1.4,5.4,26.5,65226.0,268.0,0.0,0.0,0.0,2,2,0,28.0,1,8.0,21.4,296351.0,hipoteca,superior,ocupado
HOG006269,2227,1614.0,613.0,1.1,2460,46.8,23.5,12.0,7.5,1.6,0.7,7.8,0.0,0.0,5065.0,,206.0,9.2,4,1,1,49.0,1,0.0,8.8,8765.0,propiedad,basico,parado
HOG006270,1624,500.0,1124.0,1.17,1907,43.0,20.6,9.9,9.3,5.4,5.8,6.0,0.0,0.0,14674.0,6842.0,445.0,27.4,4,1,1,37.0,0,0.0,13.3,-20189.0,alquiler,basico,ocupado
HOG006271,1595,650.0,945.0,1.13,1810,48.3,21.1,10.6,10.4,1.6,0.4,7.6,0.0,0.0,16148.0,6962.0,497.0,31.1,4,1,2,51.0,1,0.0,12.5,,alquiler,medio,parado
HOG006272,2930,2264.0,666.0,1.06,3113,23.2,28.7,16.9,13.0,7.3,3.9,7.2,0.0,27854.0,12657.0,5432.0,,13.7,4,1,1,40.0,2,5.0,25.7,81566.0,alquiler,medio,ocupado
HOG006273,4630,3304.0,1326.0,0.77,3585,22.8,28.8,11.4,6.1,23.6,4.9,2.4,19.5,74203.0,0.0,,0.0,0.0,3,2,0,49.0,4,7.0,6.5,261278.0,propiedad,medio,ocupado
HOG006274,3250,2407.0,843.0,0.86,2798,30.7,23.2,8.1,12.0,15.8,6.0,4.1,16.2,17094.0,16491.0,,529.0,16.3,2,1,0,59.0,2,0.0,8.9,-1511.0,alquiler,medio,ocupado
HOG006275,4574,3151.0,1423.0,0.74,3389,27.6,21.0,8.6,12.5,21.5,7.5,,33.9,70231.0,5638.0,,163.0,3.6,3,2,1,41.0,2,5.0,13.7,191592.0,hipoteca,superior,ocupado
HOG006276,3062,2175.0,887.0,1.11,3400,29.7,27.8,8.8,10.6,10.0,3.5,9.6,0.0,28657.0,25249.0,13232.0,786.0,25.7,4,1,1,45.0,2,,25.3,84709.0,hipoteca,basico,jubilado
HOG006277,3658,2528.0,,0.96,3516,24.7,15.6,13.6,14.0,12.0,10.0,10.0,5.4,32809.0,3485.0,1487.0,32.0,0.9,3,1,1,43.0,3,6.0,4.2,103513.0,propiedad,medio,ocupado
HOG006278,5812,3829.0,1983.0,0.87,5064,21.8,17.2,15.9,16.5,19.7,8.8,0.1,11.0,88954.0,4092.0,,142.0,2.4,3,1,0,40.0,4,7.0,10.7,309834.0,hipoteca,superior,ocupado
HOG006279,4743,3344.0,1399.0,0.83,3947,13.5,19.2,17.6,14.2,29.1,0.0,6.4,17.0,79593.0,4219.0,0.0,121.0,2.6,1,1,0,46.0,5,5.0,,309184.0,propiedad,superior,ocupado
HOG006280,2172,1622.0,550.0,,2149,38.1,16.9,11.7,11.6,10.5,7.9,3.4,4.0,5348.0,10391.0,2315.0,388.0,17.9,3,2,0,77.0,2,5.0,7.7,29770.0,alquiler,superior,ocupado
HOG006281,1304,712.0,592.0,1.03,1343,43.7,20.9,9.2,10.6,6.2,2.9,6.5,0.0,0.0,,10454.0,623.0,47.7,4,2,1,52.0,1,1.0,18.4,-13652.0,hipoteca,basico,ocupado
HOG006282,5841,3652.0,,0.77,4485,18.9,15.0,9.8,11.9,29.6,8.4,6.5,26.3,110154.0,3175.0,1185.0,19.0,0.3,3,2,1,60.0,5,9.0,,454083.0,propiedad,superior,ocupado
HOG006283,4772,,1407.0,0.79,3789,10.9,20.0,17.2,10.2,20.0,8.4,13.3,18.3,,0.0,0.0,0.0,0.0,2,2,0,45.0,4,6.0,1.6,359267.0,alquiler,superior,ocupado
HOG006284,1732,1125.0,607.0,1.11,1927,45.9,28.3,9.1,10.3,3.3,1.8,1.4,0.0,0.0,9772.0,,365.0,21.1,3,1,0,47.0,1,2.0,1.4,-17249.0,alquiler,medio,ocupado
HOG006285,1573,713.0,860.0,1.01,1583,51.4,21.6,11.9,7.2,1.6,4.5,1.9,0.9,0.0,22144.0,10631.0,,52.2,4,1,2,47.0,0,0.0,9.8,-3284.0,alquiler,basico,parado
HOG006286,3412,2390.0,1022.0,0.92,3126,34.1,18.8,15.0,7.2,20.1,4.4,0.4,12.0,13750.0,5624.0,1653.0,75.0,2.2,3,2,1,55.0,2,6.0,7.3,11657.0,hipoteca,basico,parado
HOG006287,878,500.0,378.0,1.2,1054,48.2,19.5,12.1,10.8,1.0,3.9,4.6,0.0,0.0,13494.0,5980.0,337.0,38.3,2,1,0,47.0,2,2.0,20.3,-11071.0,alquiler,basico,inactivo
HOG006288,2459,1423.0,1036.0,1.12,2743,48.7,22.2,6.3,11.3,2.2,4.4,5.0,0.0,,26026.0,15134.0,744.0,30.2,4,2,1,,0,4.0,13.9,-30000.0,hipoteca,medio,inactivo
HOG006289,3709,2449.0,,1.01,3759,26.3,24.0,13.2,13.6,14.2,4.6,4.2,0.0,16954.0,26766.0,19911.0,886.0,23.9,3,1,1,50.0,3,3.0,15.4,49403.0,alquiler,medio,inactivo
HOG006290,2467,1953.0,514.0,1.0,2479,29.0,35.3,8.3,12.3,12.8,1.3,0.9,5.4,16199.0,6291.0,0.0,226.0,9.2,4,2,1,62.0,1,3.0,4.7,16515.0,propiedad,medio,ocupado
HOG006291,2882,2121.0,761.0,0.97,2800,35.5,19.6,8.7,15.8,10.1,4.8,5.5,6.6,16481.0,9032.0,4618.0,189.0,6.6,2,1,0,74.0,3,4.0,27.8,32503.0,hipoteca,medio,inactivo
HOG006292,2886,2046.0,840.0,1.02,2953,27.9,28.0,13.1,8.0,10.8,5.0,7.3,0.0,33054.0,27228.0,15547.0,742.0,25.7,4,2,1,69.0,2,5.0,16.3,-4746.0,alquiler,superior,ocupado
HOG006293,1443,724.0,719.0,1.2,1732,46.7,18.8,10.4,13.5,0.0,4.2,6.4,0.0,,10255.0,4513.0,349.0,24.2,2,1,1,42.0,0,0.0,15.5,6180.0,alquiler,basico,parado
HOG006294,3020,2279.0,,1.07,3245,26.2,26.4,11.4,12.0,8.8,6.2,8.9,0.0,8637.0,27872.0,13817.0,904.0,29.9,4,2,1,58.0,2,5.0,5.0,5604.0,alquiler,medio,ocupado
HOG006295,1306,500.0,806.0,1.09,1419,46.0,26.7,11.6,8.7,1.7,4.8,0.4,0.0,0.0,15081.0,8730.0,370.0,28.3,4,1,2,58.0,0,3.0,3.2,-30000.0,alquiler,basico,ocupado
HOG006296,2396,1706.0,690.0,1.08,2590,31.0,24.6,15.9,10.7,8.9,6.4,2.6,0.0,6335.0,33325.0,17959.0,1013.0,42.3,3,1,1,48.0,4,4.0,0.7,-4446.0,propiedad,basico,ocupado
HOG006297,2870,1638.0,,0.93,2673,32.2,27.0,12.9,10.2,12.9,0.4,4.4,9.1,0.0,10415.0,3158.0,364.0,12.7,2,2,0,45.0,2,4.0,11.8,-15437.0,propiedad,medio,ocupado
HOG006298,2439,2027.0,412.0,0.97,2369,43.2,19.5,10.6,12.3,10.3,4.1,0.0,2.9,0.0,7575.0,5067.0,118.0,4.8,3,2,1,43.0,2,5.0,24.3,-9293.0,alquiler,superior,ocupado
HOG006299,1742,873.0,869.0,1.06,1854,40.1,27.2,7.1,11.6,4.6,1.4,8.0,0.0,0.0,11916.0,5275.0,390.0,22.4,2,1,0,79.0,1,3.0,,1158.0,alquiler,basico,parado
HOG006300,3355,2369.0,986.0,0.99,3333,30.5,16.9,16.6,8.4,12.2,12.4,3.0,0.6,15810.0,22267.0,14495.0,679.0,20.2,5,2,3,34.0,2,5.0,0.0,35953.0,alquiler,medio,ocupado
HOG006301,2643,1773.0,870.0,1.08,2858,28.7,22.9,12.2,11.7,12.7,6.6,5.1,0.0,5733.0,24590.0,13503.0,633.0,23.9,5,1,2,43.0,2,3.0,18.1,-2047.0,propiedad,basico,ocupado
HOG006302,4790,,1585.0,0.73,3485,23.0,17.5,14.3,14.7,19.7,6.3,4.4,26.4,,0.0,0.0,41.0,0.8,2,2,0,53.0,3,8.0,23.2,262584.0,hipoteca,superior,ocupado
HOG006303,3410,2509.0,901.0,0.94,3218,28.2,26.5,15.8,14.5,7.2,0.0,7.9,0.0,12973.0,14292.0,6548.0,464.0,13.6,5,1,1,48.0,2,2.0,9.8,-26500.0,alquiler,medio,ocupado
HOG006304,3020,2022.0,998.0,0.97,2931,33.1,16.7,16.5,9.7,15.7,4.6,3.7,3.2,14347.0,25156.0,11480.0,759.0,25.1,4,1,1,49.0,3,3.0,19.2,-30000.0,propiedad,medio,ocupado
HOG006305,1776,1242.0,534.0,1.06,1883,36.8,23.9,11.8,9.2,5.7,7.9,4.5,0.7,1936.0,9385.0,3745.0,,13.4,3,1,1,66.0,0,2.0,15.1,-20043.0,alquiler,medio,inactivo
HOG006306,5069,,1537.0,0.62,3152,19.4,15.1,19.9,8.9,24.1,11.2,1.3,33.4,53913.0,0.0,0.0,,0.0,3,2,1,50.0,4,8.0,12.3,264312.0,propiedad,superior,jubilado
HOG006307,2936,1972.0,964.0,1.12,3275,30.8,24.7,15.3,11.2,11.6,1.1,,0.0,16045.0,28708.0,13134.0,935.0,31.8,4,1,1,44.0,3,2.0,17.9,36309.0,alquiler,medio,parado
HOG006308,5739,3892.0,1847.0,0.72,4146,12.7,20.6,10.7,11.7,25.7,7.2,11.4,28.9,71389.0,1430.0,,9.0,0.1,2,2,1,60.0,4,7.0,21.1,298859.0,propiedad,medio,ocupado
HOG006309,2353,2163.0,190.0,0.89,2086,29.7,23.7,14.3,9.8,13.1,2.5,6.9,12.2,29974.0,18078.0,8686.0,544.0,23.1,4,1,1,34.0,2,2.0,12.5,77899.0,hipoteca,superior,ocupado
HOG006310,2964,2039.0,925.0,1.0,2951,26.5,21.4,16.0,15.1,7.9,8.1,5.0,2.5,31430.0,6377.0,3392.0,268.0,9.0,4,2,2,56.0,3,3.0,21.3,48500.0,alquiler,basico,ocupado
HOG006311,3536,2699.0,837.0,0.9,3173,30.3,21.5,11.8,11.8,13.4,4.9,6.3,12.4,39825.0,19437.0,11469.0,520.0,14.7,4,3,1,39.0,3,7.0,15.0,121663.0,propiedad,basico,parado
HOG006312,3689,2712.0,,0.88,3234,31.8,21.4,17.1,8.0,11.5,1.6,8.5,8.7,8701.0,5649.0,2837.0,238.0,6.5,3,1,1,55.0,3,4.0,4.0,107265.0,hipoteca,medio,inactivo
HOG006313,2501,1638.0,,1.01,2532,31.8,21.9,12.8,11.7,3.9,11.1,6.8,0.0,11571.0,13577.0,4670.0,244.0,9.8,4,2,2,41.0,0,,16.0,22792.0,propiedad,superior,ocupado
HOG006314,5549,3955.0,,0.76,4223,11.3,21.7,24.2,5.0,25.6,2.2,10.0,25.1,85378.0,,2880.0,0.0,0.0,2,2,0,47.0,5,7.0,0.5,349302.0,hipoteca,superior,ocupado
HOG006315,5037,3289.0,1748.0,0.75,3769,14.3,19.1,11.0,16.2,26.0,8.1,5.2,21.8,83680.0,6983.0,1718.0,108.0,2.1,1,1,0,52.0,3,,14.3,320407.0,hipoteca,superior,ocupado
HOG006316,2194,,621.0,1.1,2419,50.2,19.7,12.5,6.9,0.0,7.2,3.5,0.0,0.0,21603.0,10953.0,562.0,25.6,4,1,2,40.0,1,1.0,25.4,-30000.0,alquiler,basico,ocupado
HOG006317,4661,,1610.0,0.96,4483,30.6,24.4,7.4,12.0,9.3,6.8,9.4,5.6,35245.0,26569.0,14423.0,746.0,16.0,4,1,1,61.0,4,,9.9,70506.0,hipoteca,superior,inactivo
HOG006318,2540,2065.0,475.0,1.12,2852,33.0,21.4,8.6,12.4,15.5,5.2,3.9,0.0,14317.0,22475.0,14043.0,664.0,26.1,3,2,2,65.0,3,6.0,15.8,-4505.0,hipoteca,superior,ocupado
HOG006319,3436,2699.0,737.0,0.93,3204,23.2,16.8,12.1,14.3,12.4,11.5,9.7,11.8,,8399.0,,174.0,5.1,2,1,0,30.0,2,4.0,30.3,85020.0,alquiler,medio,ocupado
HOG006320,3032,2179.0,853.0,0.99,3000,36.9,22.8,9.8,8.6,8.3,8.4,5.3,5.2,2001.0,8167.0,,253.0,8.3,4,1,1,48.0,1,2.0,7.0,26010.0,alquiler,medio,ocupado
HOG006321,2895,1910.0,985.0,0.95,2748,32.9,29.1,11.1,11.4,10.1,2.9,2.5,7.0,16021.0,8120.0,699.0,,8.0,3,1,1,41.0,2,2.0,15.5,42456.0,alquiler,basico,ocupado
HOG006322,2096,1798.0,298.0,1.01,2108,35.7,14.2,11.1,14.5,10.3,10.4,,0.0,24730.0,24308.0,12207.0,709.0,33.8,4,1,2,42.0,2,4.0,13.0,6260.0,hipoteca,medio,inactivo
HOG006323,844,500.0,344.0,1.04,876,46.5,28.2,11.1,5.7,0.9,5.5,2.0,0.0,0.0,15788.0,8196.0,487.0,57.7,2,1,1,39.0,2,1.0,12.0,-8529.0,alquiler,basico,ocupado
HOG006324,3431,2167.0,1264.0,0.96,3296,25.0,18.3,13.1,12.2,8.0,8.7,14.7,3.7,9179.0,26931.0,17145.0,786.0,22.9,4,1,1,42.0,2,4.0,14.7,8763.0,propiedad,medio,ocupado
HOG006325,1975,1656.0,319.0,0.86,1700,35.6,23.0,15.0,13.2,3.0,3.1,7.1,13.0,0.0,,1973.0,154.0,7.8,2,1,0,41.0,2,5.0,24.6,2096.0,propiedad,medio,parado
HOG006326,2520,1942.0,578.0,0.92,2311,27.6,23.9,15.3,16.0,10.6,4.0,2.5,10.5,13872.0,3295.0,,,4.7,4,2,1,28.0,3,2.0,0.0,2606.0,propiedad,medio,ocupado
HOG006327,3490,,1133.0,0.85,2958,19.1,27.9,21.3,14.1,14.9,0.3,2.3,16.2,41455.0,1067.0,,0.0,0.0,1,2,0,,3,5.0,22.3,150956.0,propiedad,medio,ocupado
HOG006328,1739,1552.0,187.0,1.05,1823,24.0,24.1,20.7,12.6,11.6,6.6,0.4,0.0,3861.0,24428.0,10549.0,745.0,42.8,4,2,1,36.0,0,2.0,4.4,-2737.0,propiedad,basico,ocupado
HOG006329,2427,,1117.0,1.2,2912,51.8,23.0,10.5,7.5,1.3,5.9,0.1,0.0,0.0,20556.0,11249.0,645.0,26.6,3,2,0,76.0,1,2.0,9.1,13956.0,alquiler,medio,parado
HOG006330,2355,1614.0,741.0,1.0,2366,37.6,27.1,11.9,10.2,7.7,0.0,5.5,0.0,,14665.0,5864.0,469.0,19.9,3,2,0,57.0,1,6.0,10.5,-11828.0,hipoteca,basico,ocupado
HOG006331,2573,2258.0,315.0,0.95,2452,27.8,25.1,11.4,12.9,9.7,5.0,8.1,4.9,23531.0,22859.0,13950.0,718.0,27.9,3,1,0,61.0,2,4.0,21.5,43226.0,hipoteca,medio,ocupado
HOG006332,4001,2798.0,1203.0,0.94,3778,30.5,21.3,14.3,13.4,10.3,0.4,9.8,6.5,36166.0,21351.0,11479.0,611.0,15.3,5,1,2,54.0,2,4.0,,130303.0,alquiler,basico,inactivo
HOG006333,4804,3265.0,1539.0,0.84,4040,21.8,20.7,8.5,15.5,23.7,3.6,6.3,17.3,,,2505.0,113.0,2.3,2,1,0,25.0,2,6.0,7.2,228003.0,hipoteca,superior,ocupado
HOG006334,2494,1978.0,,1.03,2568,38.5,21.8,7.2,4.7,9.1,11.4,7.3,0.0,0.0,11614.0,6207.0,283.0,11.4,3,1,1,43.0,2,4.0,12.1,-13788.0,propiedad,basico,ocupado
HOG006335,2459,1836.0,623.0,0.93,2296,27.8,27.0,9.6,8.3,11.7,5.9,9.7,12.4,0.0,8436.0,3841.0,345.0,14.0,4,1,1,57.0,2,4.0,8.6,-11118.0,hipoteca,medio,inactivo
HOG006336,1195,500.0,695.0,1.2,1434,44.0,24.8,7.7,5.4,6.4,5.8,5.9,0.0,,17038.0,9478.0,558.0,46.7,3,1,0,49.0,0,3.0,6.7,-30000.0,propiedad,medio,ocupado
HOG006337,2309,1377.0,932.0,1.01,2325,34.1,21.0,11.5,10.6,7.4,5.6,9.8,1.4,0.0,24255.0,13018.0,814.0,35.2,4,1,0,42.0,3,3.0,30.9,-30000.0,hipoteca,medio,parado
