id_zona,materia_organica_pct,nitrogeno_ppm,fosforo_ppm,potasio_ppm,ph_suelo,cic,profundidad_suelo_cm,humedad_suelo_pct,agua_disponible_mm,precipitacion_campana_mm,temp_media_campana_c,pendiente_pct,ndvi_medio,ndvi_max,tipo_suelo,sistema_riego,variedad,clase_productividad
ZON006610,2.7,24.0,14,127,6.6,11.6,36.0,27.1,111,491.0,15.7,15.2,0.65,0.79,franco,goteo,tradicional,media
ZON006611,2.1,28.0,22,171,6.0,18.3,95.0,25.4,174,628.0,21.1,0.0,0.62,0.77,franco,secano,hibrida,muy_alta
ZON006612,1.9,23.0,14,153,6.0,15.5,40.0,27.8,163,454.0,21.8,7.4,0.7,0.87,franco,goteo,hibrida,alta
ZON006613,2.4,28.0,32,180,6.3,17.5,84.0,25.5,202,563.0,17.7,13.0,0.42,0.57,arcilloso,secano,hibrida,media
ZON006614,2.3,26.0,19,172,6.8,15.1,87.0,17.3,117,367.0,16.4,14.2,0.55,0.67,franco,secano,tradicional,baja
ZON006615,3.9,29.0,21,173,6.6,18.0,96.0,19.5,105,320.0,18.2,1.4,0.61,0.76,arcilloso,goteo,tradicional,media
ZON006616,2.1,28.0,17,151,7.2,15.6,70.0,28.4,139,425.0,17.1,8.4,0.55,0.72,calcareo,goteo,tradicional,media
ZON006617,2.4,23.0,21,261,6.1,15.8,70.0,,189,585.0,20.8,16.4,0.76,0.93,arenoso,goteo,mejorada,alta
ZON006618,1.3,20.0,2,136,6.2,8.6,38.0,27.3,201,454.0,14.2,6.3,0.59,0.79,arcilloso,secano,tradicional,media
ZON006619,2.7,30.0,10,171,7.4,20.6,24.0,28.4,174,574.0,16.4,2.6,0.56,0.7,calcareo,secano,tradicional,media
ZON006620,3.5,43.0,37,258,7.1,24.8,94.0,24.0,130,347.0,13.0,13.0,0.69,0.89,arcilloso,secano,mejorada,media
ZON006621,2.7,38.0,19,127,6.6,15.4,,21.2,120,330.0,16.9,14.0,0.41,0.54,arenoso,goteo,tradicional,baja
ZON006622,2.4,23.0,19,114,6.8,19.2,43.0,19.7,93,217.0,16.7,6.1,0.43,0.54,franco,secano,mejorada,muy_baja
ZON006623,2.6,,20,206,7.3,18.8,70.0,,192,515.0,19.2,4.8,0.55,0.66,arcilloso,goteo,tradicional,baja
ZON006624,2.4,24.0,24,147,6.5,19.0,67.0,27.9,148,514.0,20.4,3.8,0.59,0.78,arcilloso,goteo,hibrida,alta
ZON006625,3.5,36.0,17,220,6.2,19.5,105.0,33.4,222,569.0,21.7,11.0,0.64,0.8,calcareo,aspersion,mejorada,alta
ZON006626,3.4,,29,216,6.6,15.3,74.0,16.7,118,345.0,17.3,5.2,0.59,0.77,franco,secano,mejorada,media
ZON006627,2.0,27.0,36,188,6.4,16.5,82.0,24.5,133,438.0,18.9,14.5,0.46,0.61,franco,goteo,mejorada,baja
ZON006628,3.8,41.0,32,204,6.8,21.9,102.0,23.1,151,556.0,19.6,0.0,0.57,0.75,arcilloso,secano,mejorada,muy_alta
ZON006629,1.8,30.0,20,188,6.8,18.1,58.0,27.0,89,432.0,15.5,17.0,0.62,0.77,arcilloso,aspersion,mejorada,media
ZON006630,1.9,19.0,14,148,7.4,14.3,34.0,19.6,87,,18.4,8.4,0.4,0.57,franco,aspersion,tradicional,muy_baja
ZON006631,1.1,23.0,23,217,7.5,16.6,53.0,27.3,157,383.0,18.3,0.0,0.54,0.7,arcilloso,aspersion,hibrida,alta
ZON006632,1.2,10.0,14,160,6.0,9.4,15.0,28.6,134,545.0,18.8,5.5,0.47,0.65,arenoso,secano,hibrida,baja
ZON006633,2.2,24.0,16,177,6.1,14.0,37.0,32.7,195,635.0,23.2,2.6,0.79,0.94,arcilloso,secano,tradicional,alta
ZON006634,1.3,,14,106,6.1,13.0,83.0,20.3,128,196.0,18.1,9.5,0.42,0.5,franco,secano,hibrida,muy_baja
ZON006635,1.2,20.0,11,128,5.8,13.2,55.0,12.6,94,250.0,19.0,6.5,0.17,0.19,arenoso,secano,tradicional,muy_baja
ZON006636,3.3,39.0,29,182,6.8,18.6,117.0,18.1,115,299.0,13.0,7.5,0.47,0.65,calcareo,secano,mejorada,media
ZON006637,2.1,29.0,20,212,5.8,19.9,57.0,20.2,115,450.0,19.0,2.6,0.58,0.72,arenoso,secano,tradicional,media
ZON006638,3.4,35.0,30,273,6.3,23.2,86.0,,171,498.0,22.3,6.3,0.65,0.8,franco,goteo,tradicional,alta
ZON006639,3.2,37.0,19,214,6.5,17.1,71.0,20.7,136,429.0,19.0,22.3,0.72,0.91,franco,secano,mejorada,alta
ZON006640,3.4,41.0,25,184,7.0,22.9,88.0,28.3,191,550.0,17.1,14.6,0.71,0.86,calcareo,goteo,tradicional,alta
ZON006641,2.0,24.0,11,224,6.4,12.3,79.0,18.0,99,477.0,13.8,20.4,0.52,0.6,arenoso,secano,mejorada,baja
ZON006642,2.8,34.0,23,268,6.3,17.8,91.0,26.0,179,433.0,13.9,7.5,0.6,0.82,arcilloso,aspersion,hibrida,alta
ZON006643,1.6,19.0,19,179,6.8,15.7,53.0,16.7,82,218.0,18.3,12.4,0.24,0.25,arcilloso,secano,tradicional,muy_baja
ZON006644,3.6,31.0,21,209,7.3,21.8,99.0,28.4,175,409.0,19.1,2.0,0.75,0.98,franco,secano,mejorada,muy_alta
ZON006645,1.5,13.0,5,114,6.7,5.0,25.0,,127,321.0,21.3,7.2,0.3,0.36,arcilloso,aspersion,mejorada,baja
ZON006646,2.6,,29,239,6.2,17.8,84.0,12.6,80,,14.3,0.0,0.49,0.62,franco,secano,mejorada,media
ZON006647,1.9,21.0,14,124,6.5,13.3,50.0,26.4,149,479.0,17.4,6.1,0.51,0.64,franco,goteo,hibrida,alta
ZON006648,1.6,,26,192,7.2,17.1,71.0,15.3,88,331.0,11.6,9.1,0.34,0.48,franco,aspersion,mejorada,baja
ZON006649,3.4,38.0,28,261,7.2,20.4,89.0,28.4,180,571.0,15.0,14.8,0.61,0.8,franco,aspersion,mejorada,alta
ZON006650,2.0,27.0,17,155,5.9,19.0,66.0,35.4,218,555.0,19.8,16.1,0.58,0.7,arenoso,secano,tradicional,media
ZON006651,2.2,24.0,16,202,7.3,13.3,67.0,25.2,123,432.0,14.6,2.4,0.42,0.54,calcareo,secano,mejorada,media
ZON006652,2.5,20.0,17,141,6.5,11.7,41.0,33.2,159,541.0,17.7,5.2,0.67,0.85,franco,goteo,hibrida,media
ZON006653,3.7,36.0,24,234,6.7,19.7,,32.3,167,657.0,19.0,3.1,0.8,0.98,franco,goteo,hibrida,alta
ZON006654,4.0,35.0,19,200,,18.9,73.0,30.6,190,464.0,20.1,3.4,0.84,0.98,calcareo,goteo,tradicional,alta
ZON006655,0.8,10.0,13,116,6.4,13.9,29.0,26.1,112,345.0,17.8,1.3,0.53,0.69,franco,secano,tradicional,media
ZON006656,3.8,,19,200,6.6,15.7,75.0,39.0,199,,18.5,1.3,0.72,0.93,arcilloso,aspersion,hibrida,muy_alta
ZON006657,0.3,,2,100,6.8,3.0,35.0,,180,,18.0,0.5,0.52,0.66,arenoso,goteo,hibrida,media
ZON006658,1.6,23.0,19,119,7.1,15.5,69.0,26.5,132,528.0,18.2,0.0,0.59,0.74,arcilloso,secano,tradicional,baja
ZON006659,2.5,21.0,13,101,6.8,12.3,71.0,18.9,117,251.0,17.7,18.3,0.49,0.62,franco,secano,mejorada,muy_baja
ZON006660,1.9,19.0,12,88,7.0,8.3,39.0,27.9,146,466.0,17.1,7.0,0.42,0.62,calcareo,aspersion,tradicional,muy_baja
ZON006661,2.5,24.0,15,184,6.6,15.5,68.0,16.9,67,238.0,21.2,9.4,0.36,0.47,arenoso,aspersion,tradicional,baja
ZON006662,1.6,17.0,18,163,5.4,13.1,60.0,32.8,198,496.0,21.0,15.0,0.59,0.72,arcilloso,goteo,tradicional,media
ZON006663,2.3,21.0,18,169,6.4,18.1,73.0,27.5,139,377.0,21.6,5.2,0.43,0.58,arenoso,aspersion,mejorada,media
ZON006664,2.1,,18,127,7.1,11.0,56.0,13.9,76,217.0,21.0,13.6,0.45,0.57,calcareo,goteo,hibrida,baja
ZON006665,2.4,32.0,22,181,6.3,19.4,71.0,22.2,89,355.0,16.3,11.9,0.39,0.47,arcilloso,goteo,mejorada,muy_baja
ZON006666,3.1,,24,233,6.7,20.1,41.0,25.5,126,451.0,18.0,9.8,,0.72,arenoso,goteo,mejorada,media
ZON006667,1.3,7.0,4,81,5.9,8.3,40.0,,84,396.0,18.1,11.2,0.4,0.52,arenoso,goteo,hibrida,muy_baja
ZON006668,1.7,,20,201,6.9,13.1,,23.4,122,379.0,17.6,4.1,0.38,0.48,calcareo,goteo,hibrida,baja
ZON006669,2.5,28.0,14,156,6.6,20.8,69.0,16.0,104,379.0,15.8,22.4,0.44,0.54,franco,secano,tradicional,muy_baja
ZON006670,0.7,13.0,12,109,6.2,10.5,37.0,,141,305.0,17.1,5.7,0.46,0.58,arcilloso,secano,mejorada,baja
ZON006671,1.3,21.0,16,74,6.2,11.9,29.0,31.1,156,307.0,17.9,9.4,0.57,0.69,arenoso,goteo,hibrida,media
ZON006672,1.7,21.0,15,185,7.4,17.0,47.0,29.2,164,480.0,21.9,13.6,0.71,0.93,franco,goteo,mejorada,alta
ZON006673,1.0,10.0,11,93,6.5,7.8,26.0,27.5,153,579.0,18.9,8.5,0.42,0.58,arenoso,secano,hibrida,baja
ZON006674,0.5,9.0,13,142,,9.4,47.0,21.5,152,481.0,21.4,5.7,0.4,0.53,calcareo,secano,mejorada,baja
ZON006675,2.6,31.0,26,130,7.0,19.3,80.0,30.6,188,620.0,22.3,6.6,0.6,0.74,franco,secano,mejorada,muy_alta
ZON006676,2.6,,24,150,5.6,13.2,26.0,22.5,140,366.0,15.8,24.1,0.5,0.63,franco,secano,mejorada,muy_baja
ZON006677,2.7,17.0,28,171,7.1,16.7,59.0,24.6,158,532.0,20.1,13.5,0.53,0.66,arenoso,secano,mejorada,media
ZON006678,1.9,,10,116,6.7,9.0,76.0,31.0,176,626.0,12.4,4.2,0.61,0.71,arcilloso,secano,mejorada,alta
ZON006679,2.6,22.0,14,167,6.9,13.1,72.0,25.6,149,494.0,19.5,16.1,0.57,0.76,franco,goteo,mejorada,baja
ZON006680,1.7,14.0,7,99,6.6,11.8,41.0,19.7,102,,17.8,9.3,0.54,0.74,arenoso,secano,hibrida,baja
ZON006681,3.0,,15,185,6.3,18.0,63.0,28.3,197,,20.5,11.1,0.37,0.45,franco,secano,mejorada,media
ZON006682,3.5,31.0,28,261,6.6,21.3,92.0,28.5,140,513.0,14.3,16.5,0.69,0.86,franco,secano,tradicional,alta
ZON006683,3.1,34.0,29,245,6.9,19.9,,36.5,202,573.0,17.7,12.3,0.52,0.6,franco,secano,mejorada,alta
ZON006684,1.4,28.0,13,172,6.4,11.0,54.0,,200,602.0,21.1,8.5,0.61,0.8,franco,aspersion,hibrida,media
ZON006685,5.0,51.0,39,281,6.1,25.6,,33.6,243,625.0,16.7,15.6,0.8,0.95,franco,goteo,hibrida,muy_alta
ZON006686,1.8,18.0,19,104,6.4,8.4,31.0,37.1,200,661.0,18.4,8.4,0.7,0.85,franco,aspersion,tradicional,alta
ZON006687,3.2,39.0,30,222,6.7,21.1,74.0,23.8,126,362.0,17.7,16.5,0.77,0.97,franco,goteo,tradicional,alta
ZON006688,3.3,,24,211,6.5,19.5,52.0,17.1,100,438.0,10.5,11.2,0.53,0.71,franco,secano,tradicional,media
ZON006689,1.5,20.0,3,128,5.9,13.6,65.0,31.7,169,531.0,20.5,6.6,0.48,0.6,arenoso,goteo,hibrida,baja
ZON006690,2.6,33.0,19,166,7.1,17.4,96.0,27.3,198,572.0,13.7,1.7,0.6,0.76,calcareo,aspersion,tradicional,alta
ZON006691,1.8,24.0,15,154,6.6,15.6,69.0,29.6,92,307.0,21.3,0.0,0.59,0.78,arenoso,goteo,mejorada,media
ZON006692,4.6,,30,293,6.7,16.2,95.0,30.9,180,649.0,16.7,0.0,0.79,0.98,arcilloso,aspersion,tradicional,alta
ZON006693,2.6,26.0,20,180,6.5,16.6,54.0,27.1,191,358.0,18.9,7.1,0.46,0.57,arcilloso,secano,tradicional,media
ZON006694,0.8,4.0,9,70,6.6,4.5,15.0,16.7,121,322.0,17.8,2.5,0.26,0.34,arcilloso,aspersion,tradicional,muy_baja
ZON006695,2.5,18.0,9,124,7.1,11.5,43.0,19.0,55,336.0,17.2,4.5,0.41,0.5,calcareo,secano,mejorada,muy_baja
ZON006696,2.0,13.0,13,103,,12.1,36.0,14.9,79,,18.3,17.7,0.36,0.49,franco,goteo,tradicional,muy_baja
ZON006697,1.2,9.0,2,43,6.7,10.4,58.0,,147,420.0,19.4,4.9,0.46,0.59,calcareo,goteo,tradicional,muy_baja
ZON006698,2.3,26.0,20,191,6.3,13.9,76.0,10.0,105,102.0,18.5,2.4,0.46,0.6,arcilloso,goteo,hibrida,baja
ZON006699,1.6,20.0,9,164,6.6,8.7,53.0,21.2,129,484.0,18.0,5.8,0.41,0.53,arcilloso,goteo,hibrida,baja
ZON006700,1.6,13.0,9,97,6.2,8.5,53.0,43.2,236,736.0,19.0,9.6,0.5,0.64,franco,aspersion,mejorada,media
ZON006701,3.7,44.0,28,246,7.0,19.7,76.0,17.8,129,342.0,21.3,3.6,,0.74,franco,aspersion,tradicional,media
ZON006702,2.9,29.0,17,150,7.3,13.7,42.0,30.3,196,647.0,18.2,13.2,0.72,0.88,calcareo,aspersion,tradicional,media
ZON006703,2.4,26.0,20,239,6.3,16.1,56.0,26.6,210,534.0,15.4,17.2,0.68,0.84,franco,goteo,mejorada,alta
ZON006704,2.3,35.0,26,204,5.9,14.0,,24.9,207,585.0,19.3,0.0,0.73,0.92,arenoso,secano,tradicional,muy_alta
ZON006705,1.9,21.0,18,88,6.7,8.5,38.0,27.7,182,490.0,13.1,15.3,0.52,0.64,franco,secano,mejorada,baja
ZON006706,1.2,19.0,6,103,5.8,11.4,75.0,22.5,127,511.0,19.0,0.4,0.6,0.79,arcilloso,aspersion,hibrida,alta
ZON006707,3.4,44.0,30,205,7.3,24.8,90.0,26.1,137,447.0,18.0,5.3,0.65,0.81,calcareo,aspersion,tradicional,alta
ZON006708,2.6,25.0,26,244,5.9,17.8,78.0,28.8,196,658.0,14.8,4.1,0.62,0.79,arcilloso,aspersion,mejorada,muy_alta
ZON006709,3.6,25.0,26,259,6.2,14.3,81.0,19.9,120,,24.9,4.3,,0.45,franco,secano,tradicional,baja
ZON006710,1.9,15.0,21,195,5.9,15.0,,22.4,164,619.0,18.0,13.9,0.65,0.82,arenoso,goteo,mejorada,media
ZON006711,3.4,34.0,34,254,6.7,23.9,110.0,23.0,168,,18.8,14.3,0.66,0.82,franco,goteo,hibrida,alta
ZON006712,2.5,20.0,13,111,6.4,11.9,44.0,24.4,98,373.0,20.2,20.6,0.38,0.48,arenoso,aspersion,mejorada,muy_baja
ZON006713,2.3,29.0,17,200,7.1,19.2,77.0,,106,,21.2,4.3,0.61,0.79,arcilloso,secano,hibrida,baja
ZON006714,3.2,38.0,23,194,6.6,17.2,62.0,23.8,137,350.0,17.9,15.3,0.5,0.6,calcareo,secano,tradicional,media
ZON006715,1.6,,10,125,6.1,9.1,47.0,21.2,198,499.0,17.9,9.7,0.46,0.64,arenoso,goteo,tradicional,baja
ZON006716,2.6,,28,209,7.3,17.3,63.0,29.9,182,,20.8,14.5,0.64,0.81,arcilloso,secano,tradicional,media
ZON006717,2.5,28.0,24,134,6.6,10.3,48.0,27.6,130,351.0,18.0,11.0,0.32,0.45,calcareo,goteo,hibrida,baja
ZON006718,2.9,,25,205,6.8,17.9,76.0,18.0,88,364.0,21.6,6.1,0.5,0.71,franco,secano,tradicional,media
ZON006719,2.4,33.0,30,211,6.4,19.6,85.0,,112,466.0,14.4,12.8,0.54,0.7,franco,goteo,mejorada,media
ZON006720,1.7,28.0,25,200,5.6,18.0,97.0,17.8,118,169.0,20.3,13.4,0.51,0.66,arenoso,goteo,hibrida,baja
ZON006721,3.1,31.0,25,196,6.6,18.7,71.0,28.2,211,401.0,19.8,14.3,0.71,0.87,franco,goteo,hibrida,alta
ZON006722,2.3,27.0,19,123,6.6,13.2,34.0,25.6,153,557.0,19.3,14.9,0.6,0.75,franco,goteo,tradicional,baja
ZON006723,2.6,29.0,23,170,6.6,19.1,78.0,25.2,188,543.0,20.2,12.4,0.57,0.74,franco,aspersion,hibrida,media
ZON006724,2.3,24.0,13,181,7.1,16.0,71.0,20.8,142,476.0,16.5,10.1,0.58,0.72,arcilloso,secano,hibrida,media
ZON006725,2.3,15.0,18,164,6.5,17.1,69.0,23.7,144,544.0,19.0,11.0,0.22,0.31,calcareo,goteo,tradicional,baja
ZON006726,1.3,23.0,15,181,6.7,13.8,51.0,23.2,114,277.0,18.0,8.4,0.42,0.53,arenoso,aspersion,mejorada,baja
ZON006727,3.0,36.0,26,251,6.0,18.6,93.0,24.5,218,512.0,17.9,9.4,0.87,0.98,franco,goteo,tradicional,media
ZON006728,1.3,,20,152,6.6,17.1,31.0,31.0,221,604.0,22.6,0.0,0.69,0.89,calcareo,goteo,mejorada,alta
ZON006729,1.9,19.0,16,147,6.3,12.1,49.0,19.7,56,229.0,13.6,16.9,0.36,0.48,arenoso,aspersion,mejorada,muy_baja
ZON006730,2.5,,27,142,6.8,16.5,68.0,23.3,100,490.0,13.6,0.0,0.67,0.87,franco,secano,tradicional,media
ZON006731,1.9,15.0,14,168,6.5,13.5,44.0,24.8,153,380.0,18.4,10.7,0.43,0.54,arenoso,aspersion,tradicional,baja
ZON006732,3.7,44.0,28,242,6.6,19.2,83.0,19.2,161,407.0,19.6,7.1,0.6,0.78,franco,goteo,mejorada,media
ZON006733,2.8,33.0,25,224,6.2,16.2,87.0,27.5,193,477.0,17.8,8.1,0.7,0.85,franco,goteo,mejorada,alta
ZON006734,2.3,31.0,31,230,6.4,23.1,66.0,27.8,180,532.0,16.5,19.7,0.62,0.81,arenoso,secano,hibrida,alta
ZON006735,0.7,14.0,7,110,6.1,8.3,29.0,23.5,103,342.0,15.0,9.5,0.36,0.46,arenoso,goteo,mejorada,muy_baja
ZON006736,3.2,24.0,26,156,6.9,11.4,52.0,39.2,232,629.0,16.6,16.2,0.61,0.77,franco,goteo,mejorada,alta
ZON006737,3.3,35.0,32,180,6.9,18.1,73.0,30.0,172,375.0,16.3,10.3,0.72,0.98,franco,secano,hibrida,muy_alta
ZON006738,3.7,34.0,28,249,6.3,21.0,92.0,34.6,236,714.0,16.6,1.1,0.72,0.91,arcilloso,secano,mejorada,muy_alta
ZON006739,1.7,18.0,11,148,6.7,10.7,38.0,17.7,115,425.0,17.1,0.0,,0.62,calcareo,goteo,tradicional,baja
ZON006740,2.4,,28,209,6.8,14.5,41.0,19.5,111,434.0,21.3,7.9,0.55,0.7,arenoso,secano,tradicional,baja
ZON006741,2.0,29.0,20,223,6.9,17.7,76.0,27.7,195,434.0,20.1,0.0,,0.83,arcilloso,goteo,hibrida,muy_alta
ZON006742,1.3,21.0,15,108,6.3,12.0,44.0,35.1,190,563.0,18.5,6.4,0.51,0.67,arenoso,goteo,hibrida,media
ZON006743,3.2,27.0,22,209,6.9,18.5,53.0,18.3,97,191.0,20.1,9.0,0.37,0.46,calcareo,aspersion,hibrida,baja
ZON006744,2.4,26.0,21,146,5.9,13.9,65.0,27.4,148,425.0,18.5,9.6,0.59,0.72,arenoso,goteo,hibrida,media
ZON006745,1.5,14.0,9,144,7.3,15.8,45.0,21.9,107,391.0,14.0,9.3,0.36,0.52,calcareo,secano,tradicional,muy_baja
ZON006746,1.9,30.0,19,194,5.5,17.5,59.0,25.5,138,425.0,19.9,9.1,0.41,0.52,arenoso,secano,tradicional,media
ZON006747,0.7,18.0,13,112,7.2,11.8,31.0,25.9,146,442.0,20.5,14.4,0.38,0.52,calcareo,goteo,mejorada,baja
ZON006748,1.5,16.0,20,147,6.8,15.6,,18.4,129,452.0,12.4,8.4,0.51,0.61,arcilloso,secano,tradicional,baja
ZON006749,2.9,31.0,25,178,7.0,17.7,81.0,32.5,218,560.0,13.4,6.2,0.5,0.65,franco,aspersion,tradicional,alta
ZON006750,3.9,37.0,34,211,7.0,19.6,86.0,31.6,196,,15.9,11.8,0.74,0.88,franco,goteo,tradicional,alta
ZON006751,2.7,25.0,13,149,6.6,12.9,70.0,22.3,144,431.0,19.1,3.7,0.52,0.72,arcilloso,goteo,tradicional,media
ZON006752,3.1,19.0,17,96,6.4,12.4,43.0,9.7,20,100.0,20.9,16.9,0.43,0.52,calcareo,secano,mejorada,muy_baja
ZON006753,3.4,31.0,23,223,6.6,21.6,60.0,30.8,217,,15.9,5.6,0.6,0.73,arcilloso,secano,hibrida,muy_alta
ZON006754,3.4,36.0,17,219,7.1,17.2,,35.5,231,,22.1,3.2,0.73,0.9,franco,goteo,tradicional,muy_alta
ZON006755,2.2,19.0,18,221,6.7,16.0,71.0,19.3,132,451.0,17.6,9.6,0.59,0.74,arcilloso,goteo,tradicional,media
ZON006756,4.0,41.0,22,234,7.3,20.1,94.0,29.8,208,656.0,19.2,7.8,0.73,0.94,franco,aspersion,mejorada,alta
ZON006757,2.8,35.0,22,125,5.9,17.8,63.0,21.0,103,365.0,20.9,13.4,0.27,0.32,franco,secano,mejorada,baja
ZON006758,1.6,20.0,14,165,6.6,13.4,32.0,24.3,125,392.0,17.2,3.0,0.42,0.55,arenoso,goteo,mejorada,baja
ZON006759,4.1,46.0,37,320,6.0,24.3,117.0,24.8,165,380.0,16.6,0.0,0.63,0.8,franco,aspersion,mejorada,muy_alta
ZON006760,1.5,14.0,12,95,6.7,13.3,53.0,25.2,149,415.0,15.2,0.0,0.56,0.71,arcilloso,goteo,tradicional,media
ZON006761,2.5,26.0,21,123,6.8,16.6,76.0,32.1,224,665.0,22.7,4.4,0.55,0.72,arcilloso,goteo,hibrida,alta
ZON006762,3.7,32.0,17,233,6.3,20.4,91.0,27.4,107,528.0,20.7,1.1,0.51,0.65,franco,goteo,hibrida,media
ZON006763,1.2,17.0,15,188,6.8,13.3,70.0,18.3,74,254.0,22.3,2.2,0.36,0.48,arcilloso,goteo,tradicional,muy_baja
ZON006764,2.9,33.0,27,131,6.4,13.8,54.0,20.6,147,482.0,19.4,13.8,0.58,0.73,franco,secano,mejorada,alta
ZON006765,1.6,21.0,9,144,7.6,13.6,57.0,31.6,183,425.0,21.7,11.6,0.58,0.73,arcilloso,secano,mejorada,baja
ZON006766,3.2,33.0,17,213,7.0,12.0,78.0,22.6,153,440.0,21.9,10.7,0.53,0.72,franco,secano,hibrida,baja
ZON006767,1.9,12.0,3,63,6.1,10.6,,30.2,180,595.0,19.5,3.6,0.44,0.55,arenoso,goteo,hibrida,baja
ZON006768,3.4,37.0,29,286,7.0,22.0,61.0,27.9,154,358.0,17.9,12.6,0.41,0.59,franco,secano,tradicional,media
ZON006769,3.5,24.0,17,110,5.6,10.4,50.0,30.7,216,380.0,19.8,18.0,0.59,0.79,arenoso,secano,tradicional,media
ZON006770,1.6,22.0,14,106,5.7,10.5,33.0,18.6,132,,22.9,12.3,0.37,0.5,arenoso,goteo,tradicional,muy_baja
ZON006771,2.1,24.0,18,193,6.6,12.3,53.0,22.1,94,251.0,22.5,10.4,0.58,0.74,franco,goteo,hibrida,baja
ZON006772,3.2,31.0,31,206,7.3,17.4,81.0,36.3,235,,15.7,17.5,0.91,0.98,arcilloso,aspersion,mejorada,muy_alta
ZON006773,2.9,34.0,25,173,6.7,21.5,54.0,22.0,148,420.0,20.3,13.3,0.51,0.7,franco,aspersion,tradicional,media
ZON006774,2.8,31.0,27,245,6.8,20.4,74.0,28.2,155,592.0,14.3,14.5,0.65,0.74,arcilloso,goteo,tradicional,alta
ZON006775,3.2,40.0,27,204,7.0,20.5,85.0,19.6,145,474.0,19.4,6.8,0.59,0.72,arcilloso,secano,tradicional,media
ZON006776,3.7,39.0,28,258,6.5,21.3,73.0,26.1,197,617.0,17.1,15.2,0.72,0.88,franco,aspersion,hibrida,muy_alta
ZON006777,1.0,5.0,9,101,6.2,10.4,52.0,17.8,100,337.0,19.2,3.1,0.36,0.42,arcilloso,goteo,tradicional,muy_baja
ZON006778,2.6,30.0,22,240,6.8,19.3,52.0,,178,670.0,18.1,3.3,0.71,0.88,franco,goteo,tradicional,muy_alta
ZON006779,1.5,21.0,17,173,7.2,13.7,72.0,21.3,156,510.0,20.2,1.3,0.6,0.75,franco,goteo,tradicional,media
ZON006780,2.9,38.0,25,196,6.4,18.7,80.0,15.7,128,431.0,18.6,2.2,,0.91,franco,aspersion,mejorada,alta
ZON006781,2.0,26.0,21,167,5.6,17.0,84.0,14.3,98,336.0,17.3,13.0,0.41,0.57,arenoso,goteo,mejorada,baja
ZON006782,2.3,16.0,22,160,6.7,9.5,36.0,20.5,121,522.0,17.1,6.4,0.52,0.67,arenoso,goteo,hibrida,baja
ZON006783,1.8,23.0,21,175,6.1,12.8,69.0,31.9,184,610.0,18.9,6.7,0.53,0.66,arenoso,secano,hibrida,media
ZON006784,2.5,26.0,26,163,6.4,14.1,62.0,20.6,151,364.0,15.5,2.2,0.52,0.6,arenoso,aspersion,mejorada,media
ZON006785,2.7,29.0,16,158,6.7,14.9,51.0,26.4,105,307.0,15.3,7.3,,0.4,arcilloso,secano,tradicional,muy_baja
ZON006786,2.8,34.0,26,166,6.2,18.5,95.0,26.8,191,506.0,14.0,12.1,0.53,0.74,franco,secano,mejorada,alta
ZON006787,3.4,43.0,23,249,6.0,21.2,87.0,26.1,188,,16.6,6.4,0.8,0.98,arcilloso,goteo,mejorada,muy_alta
ZON006788,1.6,17.0,17,115,6.1,14.3,44.0,29.9,180,503.0,13.0,6.9,0.57,0.74,franco,secano,mejorada,media
ZON006789,0.9,,13,114,6.8,13.0,21.0,37.8,250,936.0,16.3,11.1,0.66,0.84,arcilloso,secano,tradicional,media
ZON006790,1.4,21.0,16,129,6.7,12.6,56.0,21.3,131,380.0,20.5,3.3,0.51,0.64,arcilloso,aspersion,tradicional,media
ZON006791,2.0,30.0,18,125,6.0,11.7,41.0,30.4,164,490.0,19.1,22.3,0.56,0.7,calcareo,goteo,tradicional,baja
ZON006792,2.5,28.0,22,238,6.4,17.6,61.0,26.4,160,644.0,16.0,13.6,0.63,0.76,franco,goteo,mejorada,alta
ZON006793,3.4,30.0,22,168,6.2,15.0,36.0,,179,511.0,16.7,13.0,0.52,0.65,arcilloso,goteo,tradicional,alta
ZON006794,1.3,14.0,15,169,6.2,7.6,50.0,21.0,92,234.0,16.3,11.5,0.28,0.38,arenoso,secano,tradicional,muy_baja
ZON006795,1.5,,15,182,6.0,13.3,37.0,28.2,164,532.0,17.6,2.6,0.51,0.63,arenoso,goteo,hibrida,baja
ZON006796,2.5,34.0,30,290,6.8,21.3,49.0,27.3,120,,14.9,4.5,0.6,0.7,franco,goteo,mejorada,media
ZON006797,2.8,38.0,21,174,6.9,14.1,80.0,23.5,170,451.0,17.8,8.0,0.61,0.74,calcareo,aspersion,tradicional,media
ZON006798,1.4,,19,154,6.5,13.3,34.0,20.2,137,496.0,17.9,4.2,0.59,0.77,arenoso,goteo,mejorada,baja
ZON006799,1.2,12.0,11,123,7.6,7.1,29.0,11.0,97,259.0,12.7,11.5,0.28,0.35,calcareo,goteo,mejorada,muy_baja
ZON006800,3.0,29.0,34,226,6.6,12.6,60.0,23.1,167,453.0,17.5,6.5,0.55,0.71,arenoso,secano,mejorada,media
ZON006801,1.4,15.0,14,160,7.2,15.0,,25.4,128,443.0,17.2,11.9,0.38,0.49,franco,goteo,mejorada,baja
ZON006802,1.8,26.0,22,208,6.6,15.4,63.0,34.1,180,684.0,16.3,11.2,0.58,0.73,arcilloso,secano,mejorada,media
